timestamp,LSTM,GRU,ISST,AE,VAE,MLSTM,MMAE
2025-05-21 12:07:50,,,0.0,,,,
2025-05-21 12:07:55,,,0.0,,,,
2025-05-21 12:08:00,,,0.0,,,,
2025-05-21 12:08:05,,,0.0,,,,
2025-05-21 12:08:10,,,0.0,,,,
2025-05-21 12:08:15,,,0.0,,,,
2025-05-21 12:08:20,,,0.0,,,,
2025-05-21 12:08:25,,,0.0,,,,
2025-05-21 12:08:30,,,0.0,,,,
2025-05-21 12:08:35,,,0.0,,,,
2025-05-21 12:08:40,0.01564386859536171,0.00990253034979105,0.0,3.076179027557373,64.91181945800781,0.35402563214302063,
2025-05-21 12:08:45,0.015974553301930428,0.010201143100857735,0.0,3.0721964836120605,64.90188598632812,0.35379475355148315,
2025-05-21 12:08:50,0.01618388295173645,0.010369431227445602,0.0,3.0694315433502197,64.89926147460938,0.35357385873794556,
2025-05-21 12:08:55,0.014999348670244217,0.009462875314056873,0.0,3.0666279792785645,64.89412689208984,0.35169512033462524,
2025-05-21 12:09:00,0.015317863784730434,0.009749230928719044,0.0,3.0630664825439453,64.88750457763672,0.3514586091041565,
2025-05-21 12:09:05,0.015520540066063404,0.009910933673381805,0.0,3.0602974891662598,64.88230895996094,0.3512338399887085,1.8687591552734375
2025-05-21 12:09:10,0.013987596146762371,0.008780806325376034,0.0,3.0574917793273926,64.87714385986328,0.3486335575580597,1.8658921718597412
2025-05-21 12:09:15,0.014390818774700165,0.009135515429079533,0.0,3.05354642868042,64.86968231201172,0.3483858108520508,1.8629833459854126
2025-05-21 12:09:20,0.014635906554758549,0.009335510432720184,0.0,3.0507760047912598,64.86444854736328,0.3481545150279999,1.860135793685913
2025-05-21 12:09:25,0.01355335395783186,0.008508642204105854,0.0,3.0479862689971924,64.85924530029297,0.34637272357940674,1.857289433479309
2025-05-21 12:09:30,0.013871937990188599,0.00879136472940445,0.0,3.0444324016571045,64.80577850341797,0.3461195230484009,1.854392647743225
2025-05-21 12:09:35,0.014073662459850311,0.008951396681368351,0.0,3.0416934490203857,64.84735107421875,0.34588441252708435,1.8515609502792358
2025-05-21 12:09:40,0.245712548494339,0.19941549003124237,0.0,3.0389156341552734,64.84215545654297,0.04201449081301689,1.848751425743103
2025-05-21 12:09:45,0.1069515198469162,0.06999846547842026,0.0,3.1327028274536133,64.91280364990234,0.04216906428337097,1.9299163818359375
2025-05-21 12:09:50,0.05222094804048538,0.028752531856298447,0.0,3.2291336059570312,64.98480224609375,0.04222802072763443,2.0115671157836914
2025-05-21 12:09:55,0.028657039627432823,0.014382198452949524,0.0,3.325669527053833,65.05670166015625,0.039993785321712494,2.095808506011963
2025-05-21 12:10:00,0.01991702802479267,0.010441038757562637,0.0,3.422581911087036,65.12606048583984,0.040140535682439804,2.1778132915496826
2025-05-21 12:10:05,0.01652723364531994,0.009482104331254959,0.0,3.521240711212158,65.19731903076172,0.04019579663872719,2.2589879035949707
2025-05-21 12:10:10,0.014233996160328388,0.008654355071485043,0.0,3.6163482666015625,65.22791290283203,0.03869674354791641,2.339694023132324
2025-05-21 12:10:15,0.014013053849339485,0.009013893082737923,0.0,3.712794542312622,65.33744049072266,0.03884154185652733,2.4187119007110596
2025-05-21 12:10:20,0.014064492657780647,0.009329668246209621,0.0,3.811509609222412,65.40785217285156,0.03889603167772293,2.499676465988159
2025-05-21 12:10:25,0.013195166364312172,0.00884136650711298,0.0,3.909637451171875,65.47785186767578,0.03752610459923744,2.579022169113159
2025-05-21 12:10:30,0.013439646922051907,0.009148097597062588,0.0,4.008886814117432,65.54635620117188,0.03766966611146927,2.6579694747924805
2025-05-21 12:10:35,0.013546313159167767,0.009245562367141247,0.0,4.006253242492676,65.54119110107422,0.03772376477718353,2.7346205711364746
2025-05-21 12:10:40,0.2650121748447418,0.27596738934516907,0.0,4.003584861755371,65.53604125976562,0.3839811682701111,2.815162181854248
2025-05-21 12:10:45,0.09819406270980835,0.10463941097259521,0.0,3.895063877105713,65.44300842285156,0.38364163041114807,2.8023910522460938
2025-05-21 12:10:50,0.03988394886255264,0.04488934203982353,0.0,3.7856757640838623,65.35237121582031,0.3833492398262024,2.786834239959717
2025-05-21 12:10:55,0.018223119899630547,0.02150116115808487,0.0,3.6761105060577393,65.26190948486328,0.3805745542049408,2.767650604248047
2025-05-21 12:11:00,0.011859351769089699,0.013071428053081036,0.0,3.563464403152466,65.16862487792969,0.3802174925804138,2.6727843284606934
2025-05-21 12:11:05,0.010161779820919037,0.009659599512815475,0.0,3.451007843017578,65.07721710205078,0.3799152374267578,2.5789499282836914
2025-05-21 12:11:10,0.008953026495873928,0.007400427013635635,0.0,3.342365264892578,64.98614501953125,0.378341943025589,2.485658884048462
2025-05-21 12:11:15,0.009396333247423172,0.0069210948422551155,0.0,3.230734348297119,64.8533935546875,0.3779792785644531,2.3943912982940674
2025-05-21 12:11:20,0.009841550141572952,0.006705618463456631,0.0,3.1182620525360107,64.8035659790039,0.37767285108566284,2.3016083240509033
2025-05-21 12:11:25,0.009118342772126198,0.005757128354161978,0.0,3.006300449371338,64.71357727050781,0.37604978680610657,2.2107231616973877
2025-05-21 12:11:30,0.009602658450603485,0.005894223693758249,0.0,2.8916804790496826,64.636474609375,0.37568071484565735,2.119966983795166
2025-05-21 12:11:35,0.0097904521971941,0.006035804748535156,0.0,2.8887791633605957,64.61616516113281,0.3753699064254761,2.031386137008667
2025-05-21 12:11:40,0.008868557401001453,0.00531197153031826,0.0,2.8858249187469482,64.61018371582031,0.3737975060939789,1.938400149345398
2025-05-21 12:11:45,0.00915738195180893,0.005554966628551483,0.0,2.882155179977417,64.60267639160156,0.3734223246574402,1.8483155965805054
2025-05-21 12:11:50,0.009342131204903126,0.00569169269874692,0.0,2.879890203475952,64.59814453125,0.37310734391212463,1.761078119277954
2025-05-21 12:11:55,0.00817252229899168,0.004835472442209721,0.0,2.877605438232422,64.59364318847656,0.37099212408065796,1.6746515035629272
2025-05-21 12:12:00,0.008538135327398777,0.005132161546498537,0.0,2.8742356300354004,64.58675384521484,0.3706044554710388,1.6717923879623413
2025-05-21 12:12:05,0.008763006888329983,0.005300870165228844,0.0,2.871603488922119,64.5813217163086,0.37028196454048157,1.668941617012024
2025-05-21 12:12:10,0.007912195287644863,0.004630067851394415,0.0,2.868950366973877,64.575927734375,0.3687562048435211,1.6660970449447632
2025-05-21 12:12:15,0.008207505568861961,0.004874712787568569,0.0,2.8655574321746826,64.56895446777344,0.3683621883392334,1.6635454893112183
2025-05-21 12:12:20,0.008395479992032051,0.00501361396163702,0.0,2.86295223236084,64.56352996826172,0.36803531646728516,1.6610897779464722
2025-05-21 12:12:25,0.00731677608564496,0.004225962329655886,0.0,2.860306978225708,64.5581283569336,0.36603087186813354,1.658664584159851
2025-05-21 12:12:30,0.007670937571674585,0.00450883386656642,0.0,2.8566203117370605,64.55036163330078,0.36562445759773254,1.6559524536132812
2025-05-21 12:12:35,0.007888651452958584,0.00467010959982872,0.0,2.8536953926086426,64.54412078857422,0.36529022455215454,1.6532703638076782
2025-05-21 12:12:40,0.017970794811844826,0.02391715906560421,0.0,2.850733757019043,64.53791809082031,0.5207485556602478,1.6506363153457642
2025-05-21 12:12:45,0.012071480974555016,0.013241050764918327,0.0,2.8296620845794678,64.50977325439453,0.5202151536941528,1.6314030885696411
2025-05-21 12:12:50,0.010499473661184311,0.009254561737179756,0.0,2.809220314025879,64.48397827148438,0.5197883248329163,1.6121374368667603
2025-05-21 12:12:55,0.026880014687776566,0.016219882294535637,0.0,2.7887027263641357,64.458251953125,0.31338679790496826,1.5922205448150635
2025-05-21 12:13:00,0.015974732115864754,0.006926874630153179,0.0,2.7909321784973145,64.45773315429688,0.31300437450408936,1.5953733921051025
2025-05-21 12:13:05,0.011394251137971878,0.0043987492099404335,0.0,2.7944231033325195,64.45880126953125,0.3126894235610962,1.5989320278167725
2025-05-21 12:13:10,0.00818732287734747,0.003021957352757454,0.0,2.798844337463379,64.45993041992188,0.31085196137428284,1.603533148765564
2025-05-21 12:13:15,0.007409538142383099,0.0031614683102816343,0.0,2.802198886871338,64.45867919921875,0.3104569911956787,1.6078215837478638
2025-05-21 12:13:20,0.007005350664258003,0.0033294432796537876,0.0,2.8064653873443604,64.45966339111328,0.3101346492767334,1.6113629341125488
2025-05-21 12:13:25,0.014469128102064133,0.020933637395501137,0.0,2.8095946311950684,64.460693359375,0.4571778178215027,1.6152056455612183
2025-05-21 12:13:30,0.009202711284160614,0.011024187318980694,0.0,2.793579578399658,64.43927764892578,0.45665082335472107,1.6010690927505493
2025-05-21 12:13:35,0.007892895489931107,0.007423776667565107,0.0,2.7971463203430176,64.43917083740234,0.4562319815158844,1.5880964994430542
2025-05-21 12:13:40,0.006688382010906935,0.005233811214566231,0.0,2.800431728363037,64.43059539794922,0.4544743299484253,1.5728875398635864
2025-05-21 12:13:45,0.007060275413095951,0.004825782962143421,0.0,2.802966833114624,64.43645477294922,0.4539341628551483,1.558590292930603
2025-05-21 12:13:50,0.0074229431338608265,0.0046455394476652145,0.0,2.7803616523742676,64.40961456298828,0.45350730419158936,1.5443874597549438
2025-05-21 12:13:55,0.006860570050776005,0.003907640464603901,0.0,2.758652925491333,64.38288116455078,0.45215803384780884,1.5319050550460815
2025-05-21 12:14:00,0.007266941014677286,0.004056289792060852,0.0,2.735687255859375,64.35465240478516,0.45161086320877075,1.533857822418213
2025-05-21 12:14:05,0.0075407312251627445,0.0041433060541749,0.0,2.713411808013916,64.32881927490234,0.45117899775505066,1.5345306396484375
2025-05-21 12:14:10,0.02227597124874592,0.025888029485940933,0.0,2.6912360191345215,64.30313110351562,0.6336506605148315,1.5353827476501465
2025-05-21 12:14:15,0.015187647193670273,0.014123895205557346,0.0,2.6518189907073975,64.25455474853516,0.6329641938209534,1.5000344514846802
2025-05-21 12:14:20,0.013052642345428467,0.009801192209124565,0.0,2.632756233215332,64.22775268554688,0.6324298977851868,1.4651771783828735
2025-05-21 12:14:25,0.011327972635626793,0.007245631422847509,0.0,2.6136186122894287,64.20100402832031,0.6306998133659363,1.4286231994628906
2025-05-21 12:14:30,0.01152294222265482,0.006742285564541817,0.0,2.5930724143981934,64.17192077636719,0.6299991607666016,1.3932042121887207
2025-05-21 12:14:35,0.011772142723202705,0.006548902951180935,0.0,2.573395252227783,64.1452407836914,0.6294559240341187,1.3587435483932495
2025-05-21 12:14:40,0.011135593056678772,0.0057979766279459,0.0,2.554656982421875,64.11866760253906,0.6281545758247375,1.3246119022369385
2025-05-21 12:14:45,0.01153421588242054,0.0059738438576459885,0.0,2.5346665382385254,64.09060668945312,0.6274462938308716,1.3067094087600708
2025-05-21 12:14:50,0.011804569512605667,0.006076537538319826,0.0,2.515019178390503,64.06419372558594,0.6268972158432007,1.288366436958313
