timestamp,ops,success_rate,duration,cpu,memory,receive,transmit
2025-06-02 07:25:02,1.0,0.25,0.0,0.0,36614144.0,743329.0,900578.0
2025-06-02 07:25:07,1.0,0.5833333333333334,0.0,0.0,36614144.0,743329.0,900578.0
2025-06-02 07:25:12,1.0,0.9166666666666665,0.0,0.0,36614144.0,743329.0,900578.0
2025-06-02 07:25:17,1.0,1.0,0.0,0.01020408163265307,36614144.0,812133.0,1013260.0
2025-06-02 07:25:22,1.0,1.0,0.0,0.01020408163265307,36614144.0,812133.0,1013260.0
2025-06-02 07:25:27,1.0,1.0,0.0,0.01020408163265307,36614144.0,812133.0,1013260.0
2025-06-02 07:25:32,1.0,1.0,0.0,0.01020408163265307,36614144.0,881531.0,1126618.0
2025-06-02 07:25:37,1.0,1.0,0.0,0.01020408163265307,36614144.0,881531.0,1126618.0
2025-06-02 07:25:42,1.0,1.0,0.0,0.01020408163265307,36614144.0,881531.0,1126618.0
2025-06-02 07:25:47,1.0,1.0,0.0,0.01020408163265307,36614144.0,950337.0,1239302.0
2025-06-02 07:25:52,1.0,1.0,0.0,0.01020408163265307,36614144.0,950337.0,1239302.0
2025-06-02 07:25:57,1.0,1.0,0.0,0.01020408163265307,36614144.0,950337.0,1239302.0
2025-06-02 07:26:02,1.0,1.0,0.0,0.02040816326530614,36614144.0,1019735.0,1352714.0
2025-06-02 07:26:07,1.0,1.0,0.0,0.02040816326530614,36614144.0,1019735.0,1352714.0
2025-06-02 07:26:12,1.0,1.0,0.0,0.02040816326530614,36614144.0,1019735.0,1352714.0
2025-06-02 07:26:17,1.0,1.0,0.0,0.03061224489795921,36859904.0,1259049.0,1633610.0
2025-06-02 07:26:22,1.0,1.0,0.0,0.03061224489795921,36859904.0,1259049.0,1633610.0
2025-06-02 07:26:27,1.0,1.0,0.0,0.03061224489795921,36859904.0,1259049.0,1633610.0
2025-06-02 07:26:32,1.0,1.0,0.0,0.04081632653061223,37527552.0,1330472.0,1789801.0
2025-06-02 07:26:37,1.0,1.0,0.0,0.04081632653061223,37527552.0,1330472.0,1789801.0
2025-06-02 07:26:42,1.0,1.0,0.0,0.04081632653061223,37527552.0,1330472.0,1789801.0
2025-06-02 07:26:47,1.0,1.0,0.0,0.04081632653061223,37527552.0,1401493.0,1904460.0
2025-06-02 07:26:52,1.0,1.0,0.0,0.04081632653061223,37527552.0,1401493.0,1904460.0
2025-06-02 07:26:57,1.0,1.0,0.0,0.04081632653061223,37527552.0,1401493.0,1904460.0
2025-06-02 07:27:02,1.0,1.0,0.0,0.05102040816326529,38244352.0,1474452.0,2061542.0
2025-06-02 07:27:07,1.0,1.0,0.0,0.05102040816326529,38244352.0,1474452.0,2061542.0
2025-06-02 07:27:12,1.0,1.0,0.0,0.05102040816326529,38244352.0,1474452.0,2061542.0
2025-06-02 07:27:17,1.0,1.0,0.0,0.07142857142857144,39317504.0,1715779.0,2343400.0
2025-06-02 07:27:22,1.0,1.0,0.0,0.07142857142857144,39317504.0,1715779.0,2343400.0
2025-06-02 07:27:27,1.0,1.0,0.0,0.07142857142857144,39317504.0,1715779.0,2343400.0
2025-06-02 07:27:32,1.0,1.0,0.0,0.07142857142857144,39317504.0,1787309.0,2458704.0
2025-06-02 07:27:37,1.0,1.0,0.0,0.07142857142857144,39317504.0,1787309.0,2458704.0
2025-06-02 07:27:42,1.0,1.0,0.0,0.07142857142857144,39317504.0,1787309.0,2458704.0
2025-06-02 07:27:47,1.0,1.0,0.0,0.08163265306122451,39317504.0,1858429.0,2573469.0
2025-06-02 07:27:52,1.0,1.0,0.0,0.08163265306122451,39317504.0,1858429.0,2573469.0
2025-06-02 07:27:57,1.0,1.0,0.0,0.08163265306122451,39317504.0,1858429.0,2573469.0
2025-06-02 07:28:02,1.0,1.0,0.0,0.09183673469387758,39317504.0,1929959.0,2688778.0
2025-06-02 07:28:07,1.0,1.0,0.0,0.09183673469387758,39317504.0,1929959.0,2688778.0
2025-06-02 07:28:12,1.0,1.0,0.0,0.09183673469387758,39317504.0,1929959.0,2688778.0
2025-06-02 07:28:17,1.0,1.0,0.0,0.09183673469387758,39317504.0,2001079.0,2803540.0
2025-06-02 07:28:22,1.0,1.0,0.0,0.09183673469387758,39317504.0,2001079.0,2803540.0
2025-06-02 07:28:27,1.0,1.0,0.0,0.09183673469387758,39317504.0,2001079.0,2803540.0
2025-06-02 07:28:32,1.0,1.0,0.0,0.09183673469387758,39571456.0,2074381.0,2920404.0
2025-06-02 07:28:37,1.0,1.0,0.0,0.09183673469387758,39571456.0,2074381.0,2920404.0
2025-06-02 07:28:42,1.0,1.0,0.0,0.09183673469387758,39571456.0,2074381.0,2920404.0
2025-06-02 07:28:47,1.0,1.0,0.0,0.10204081632653059,39571456.0,2147716.0,3037114.0
2025-06-02 07:28:52,1.0,1.0,0.0,0.10204081632653059,39571456.0,2147716.0,3037114.0
2025-06-02 07:28:57,1.0,1.0,0.0,0.10204081632653059,39571456.0,2147716.0,3037114.0
2025-06-02 07:29:02,1.0,1.0,0.0,0.12244897959183673,39571456.0,2221513.0,3154422.0
2025-06-02 07:29:07,1.0,1.0,0.0,0.12244897959183673,39571456.0,2221513.0,3154422.0
2025-06-02 07:29:12,1.0,1.0,0.0,0.12244897959183673,39571456.0,2221513.0,3154422.0
2025-06-02 07:29:17,1.0,1.0,0.0,0.1326530612244898,39571456.0,2294991.0,3271225.0
2025-06-02 07:29:22,1.0,1.0,0.0,0.1326530612244898,39571456.0,2294991.0,3271225.0
2025-06-02 07:29:27,1.0,1.0,0.0,0.1326530612244898,39571456.0,2294991.0,3271225.0
2025-06-02 07:29:32,1.0,1.0,0.0,0.1326530612244898,39571456.0,2368736.0,3388484.0
2025-06-02 07:29:37,1.0,1.0,0.0,0.1326530612244898,39571456.0,2368736.0,3388484.0
2025-06-02 07:29:42,1.0,1.0,0.0,0.1326530612244898,39571456.0,2368736.0,3388484.0
2025-06-02 07:29:47,1.0,1.0,0.0,0.14285714285714288,39571456.0,2442071.0,3505141.0
2025-06-02 07:29:52,1.0,1.0,0.0,0.14285714285714288,39571456.0,2442071.0,3505141.0
2025-06-02 07:29:57,1.0,1.0,0.0,0.14285714285714288,39571456.0,2442071.0,3505141.0
2025-06-02 07:30:02,1.0,1.0,0.0,0.14285714285714288,39571456.0,2515816.0,3622399.0
2025-06-02 07:30:07,1.0,1.0,0.0,0.14285714285714288,39571456.0,2515816.0,3622399.0
2025-06-02 07:30:12,1.0,1.0,0.0,0.14285714285714288,39571456.0,2515816.0,3622399.0
2025-06-02 07:30:17,1.0,1.0,0.0,0.14285714285714288,39571456.0,2589153.0,3739111.0
2025-06-02 07:30:22,1.0,1.0,0.0,0.14285714285714288,39571456.0,2589153.0,3739111.0
2025-06-02 07:30:27,1.0,1.0,0.0,0.14285714285714288,39571456.0,2589153.0,3739111.0
2025-06-02 07:30:32,1.0,1.0,0.0,0.14285714285714288,39571456.0,2662900.0,3856371.0
2025-06-02 07:30:37,1.0,1.0,0.0,0.14285714285714288,39571456.0,2662900.0,3856371.0
2025-06-02 07:30:42,1.0,1.0,0.0,0.14285714285714288,39571456.0,2662900.0,3856371.0
2025-06-02 07:30:47,1.0,1.0,0.0,0.14285714285714288,39571456.0,2736237.0,3973085.0
2025-06-02 07:30:52,1.0,1.0,0.0,0.14285714285714288,39571456.0,2736237.0,3973085.0
2025-06-02 07:30:57,1.0,1.0,0.0,0.14285714285714288,39571456.0,2736237.0,3973085.0
2025-06-02 07:31:02,1.0,1.0,0.0,0.15306122448979595,39583744.0,2809986.0,4090346.0
2025-06-02 07:31:07,1.0,1.0,0.0,0.15306122448979595,39583744.0,2809986.0,4090346.0
2025-06-02 07:31:12,1.0,1.0,0.0,0.15306122448979595,39583744.0,2809986.0,4090346.0
2025-06-02 07:31:17,1.0,1.0,0.0,0.16326530612244897,38813696.0,2883325.0,4207063.0
2025-06-02 07:31:22,1.0,1.0,0.0,0.16326530612244897,38813696.0,2883325.0,4207063.0
2025-06-02 07:31:27,1.0,1.0,0.0,0.16326530612244897,38813696.0,2883325.0,4207063.0
2025-06-02 07:31:32,1.0,1.0,0.0,0.16326530612244897,38813696.0,2957074.0,4324322.0
2025-06-02 07:31:37,1.0,1.0,0.0,0.16326530612244897,38813696.0,2957074.0,4324322.0
