timestamp,value
0,176.03350371673258
1,176.03350371673258
2,176.03350371673258
3,176.03350371673258
4,176.03350371673258
5,176.03350371673258
6,176.03350371673258
7,176.03350371673258
8,176.03350371673258
9,176.237800170703
10,176.237800170703
11,176.237800170703
12,176.237800170703
13,176.237800170703
14,176.237800170703
15,176.237800170703
16,176.237800170703
17,176.237800170703
18,176.237800170703
19,176.237800170703
20,176.237800170703
21,176.237800170703
22,176.237800170703
23,176.237800170703
24,176.4420966246734
25,176.4420966246734
26,176.4420966246734
27,176.4420966246734
28,176.4420966246734
29,176.4420966246734
30,176.4420966246734
31,176.4420966246734
32,176.4420966246734
33,176.4420966246734
34,176.4420966246734
35,176.4420966246734
36,176.4420966246734
37,176.4420966246734
38,176.4420966246734
39,176.4420966246734
40,176.4420966246734
41,176.4420966246734
42,176.4420966246734
43,176.4420966246734
44,176.4420966246734
45,176.4420966246734
46,176.4420966246734
47,176.6463930786438
48,176.6463930786438
49,176.6463930786438
50,176.6463930786438
51,176.6463930786438
52,176.6463930786438
53,176.6463930786438
54,176.6463930786438
55,176.6463930786438
56,176.6463930786438
57,176.6463930786438
58,176.6463930786438
59,176.6463930786438
60,176.6463930786438
61,176.6463930786438
62,176.6463930786438
63,176.6463930786438
64,176.6463930786438
65,176.6463930786438
66,176.6463930786438
67,176.6463930786438
68,176.6463930786438
69,176.8506895326142
70,176.8506895326142
71,176.8506895326142
72,176.8506895326142
73,176.8506895326142
74,176.8506895326142
75,176.8506895326142
76,176.8506895326142
77,176.8506895326142
78,176.8506895326142
79,176.8506895326142
80,176.8506895326142
81,176.8506895326142
82,176.8506895326142
83,176.8506895326142
84,176.8506895326142
85,176.8506895326142
86,176.8506895326142
87,176.8506895326142
88,176.8506895326142
89,176.8506895326142
90,176.8506895326142
91,176.8506895326142
92,176.8506895326142
93,176.8506895326142
94,176.8506895326142
95,176.8506895326142
96,176.8506895326142
97,176.8506895326142
98,176.8506895326142
99,177.05498598658463
100,177.05498598658463
101,177.05498598658463
102,177.05498598658463
103,177.05498598658463
104,177.05498598658463
105,177.05498598658463
106,177.05498598658463
107,177.05498598658463
108,177.05498598658463
109,177.05498598658463
110,177.05498598658463
111,177.05498598658463
112,177.05498598658463
113,177.05498598658463
114,177.05498598658463
115,177.05498598658463
116,177.05498598658463
117,177.05498598658463
118,177.05498598658463
119,177.05498598658463
120,177.05498598658463
121,177.05498598658463
122,177.05498598658463
123,177.05498598658463
124,177.05498598658463
125,177.05498598658463
126,177.05498598658463
127,177.05498598658463
128,177.05498598658463
129,177.25928244055507
130,177.25928244055507
131,177.25928244055507
132,177.25928244055507
133,177.25928244055507
134,177.25928244055507
135,177.25928244055507
136,177.25928244055507
137,177.46357889452545
138,177.46357889452545
139,177.46357889452545
140,177.46357889452545
141,177.46357889452545
142,177.46357889452545
143,177.46357889452545
144,177.6678753484959
145,177.6678753484959
146,177.6678753484959
147,177.6678753484959
148,177.6678753484959
149,177.6678753484959
150,177.6678753484959
151,177.6678753484959
152,177.6678753484959
153,177.6678753484959
154,177.6678753484959
155,177.6678753484959
156,177.6678753484959
157,177.6678753484959
158,177.6678753484959
159,177.6678753484959
160,177.6678753484959
161,177.6678753484959
162,177.6678753484959
