timestamp,timestamp,ops,success_rate,duration,cpu,memory,receive,transmit
2025-05-28T13:28:48,9751,6,100.0,8950000,4.33,31088640,2359963508,3540699671
2025-05-28T13:28:49,9751,6,100.0,8950000,4.33,31088640,2359963508,3540699671
2025-05-28T13:28:50,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:28:51,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:28:52,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:28:53,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:28:54,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:28:55,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:28:56,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:28:57,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:28:58,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:28:59,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:29:00,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:29:01,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:29:02,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:29:03,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:29:04,9766,6,100.0,8950000,4.34,30015488,2363644605,3546198624
2025-05-28T13:29:05,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:06,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:07,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:08,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:09,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:10,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:11,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:12,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:13,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:14,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:15,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:16,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:17,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:18,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:19,9781,6,100.0,8950000,4.34,30015488,2364944511,3549315873
2025-05-28T13:29:20,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:21,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:22,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:23,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:24,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:25,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:26,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:27,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:28,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:29,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:30,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:31,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:32,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:33,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:34,9796,6,100.0,8950000,4.35,30015488,2370836405,3557024380
2025-05-28T13:29:35,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:36,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:37,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:38,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:39,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:40,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:41,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:42,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:43,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:44,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:45,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:46,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:47,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:48,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:49,9806,6,100.0,8950000,4.36,30015488,2374441545,3562446446
2025-05-28T13:29:50,9821,6,100.0,8950000,4.36,30015488,2378125420,3567947376
2025-05-28T13:29:51,9821,6,100.0,8950000,4.36,30015488,2378125420,3567947376
2025-05-28T13:29:52,9821,6,100.0,8950000,4.36,30015488,2378125420,3567947376
2025-05-28T13:29:53,9821,6,100.0,8950000,4.36,30015488,2378125420,3567947376
2025-05-28T13:29:54,9821,6,100.0,8950000,4.36,30015488,2378125420,3567947376
2025-05-28T13:29:55,9821,6,100.0,8950000,4.36,30015488,2378125420,3567947376
2025-05-28T13:29:56,9821,6,100.0,8950000,4.36,30015488,2378125420,3567947376
2025-05-28T13:29:57,9821,6,100.0,8950000,4.36,30015488,2378125420,3567947376
2025-05-28T13:29:58,9821,6,100.0,8950000,4.36,30015488,2378125420,3567947376
2025-05-28T13:29:59,9821,6,100.0,8950000,4.36,30015488,2378125420,3567947376
2025-05-28T13:30:00,9821,6,100.0,8950000,4.36,30015488,2378125420,3567947376
2025-05-28T13:30:01,9821,6,100.0,8950000,4.36,30015488,2378125420,3567947376
2025-05-28T13:30:02,9821,6,100.0,8950000,4.36,30015488,2378125420,3567947376
