timestamp,ops,success rate,duration,cpu,memory,receive,transmit
2020-07-12 00:00:00,48.27,0.99978192919968,4.60227272727272e-08,0.5924673776547689,4258766848.0,5759771.257388243,11530370.857715916
2020-07-12 00:01:00,48.288,0.99970934457201,4.9852071005917096e-08,0.5122746114391105,4259569664.0,5760269.066203903,11546717.338916486
2020-07-12 00:02:00,47.691,0.9996321365509124,4.45169712793733e-08,0.538763025096713,4260270080.0,5688373.973922219,11414165.642064406
2020-07-12 00:03:00,46.863,0.9997005091344714,4.7297297297297204e-08,0.5435995954880078,4261322752.0,5584939.861339133,11201878.58982805
2020-07-12 00:04:00,45.975,0.9996184079981684,5.22255192878338e-08,0.4289691025369733,4261568512.0,5483474.210401915,10991551.34107321
2020-07-12 00:05:00,45.161,0.9996892238365316,4.42791005291005e-08,0.39595368469975134,4262379520.0,5378765.1288675,10783264.988246895
2020-07-12 00:06:00,44.323,0.9997625079164028,4.60714285714285e-08,0.5417955361121087,4263251968.0,5036882.629008263,10096394.70438287
2020-07-12 00:07:00,44.337,0.9997625830959164,4.5414402173913005e-08,0.5407319669772809,4263870464.0,5296460.872673078,10604220.396988362
2020-07-12 00:08:00,44.33,0.9998416970080736,4.95847176079734e-08,0.5418268075676038,4264542208.0,5279865.128242919,10585999.041994335
2020-07-12 00:09:00,44.361,0.9998418096970656,4.65707964601769e-08,0.541308320264182,4265254912.0,5278857.147841012,10595830.748781567
2020-07-12 00:10:00,44.326,0.999841684477163,4.34278350515463e-08,0.5125617396565263,4265988096.0,5013363.841768933,10069765.954507614
2020-07-12 00:11:00,43.695,0.99975909419417,4.5225155279503094e-08,0.36592605012777724,4266913792.0,5187463.907781149,10415947.82782073
2020-07-12 00:12:00,42.832,0.9998361595805686,4.40509915014164e-08,0.48750704792240046,4267450368.0,5073815.272475331,10188469.984678956
2020-07-12 00:13:00,42.011,0.9998329574876806,4.4896449704142e-08,0.4911187179586074,4268122112.0,4784991.071086659,9601373.083849773
2020-07-12 00:14:00,41.151,0.9996589358799454,4.60209003215434e-08,0.46430880539132585,4269056000.0,4900371.813889388,9816163.177743305
2020-07-12 00:15:00,40.291,0.9995645737176696,4.72772277227722e-08,0.38677229766435245,4269596672.0,4804308.977229643,9616875.428330246
2020-07-12 00:16:00,40.277,0.9997386531927868,4.43928571428571e-08,0.46291068749171876,4270141440.0,4552150.1089169625,9116706.705705974
2020-07-12 00:17:00,40.267,0.999738584872778,4.60589171974522e-08,0.3866764687803304,4270960640.0,4796901.448110881,9603686.430123627
2020-07-12 00:18:00,40.242,0.9997384253204288,4.38896648044692e-08,0.48728828404391455,4271935488.0,4803350.316704745,9602594.867545651
2020-07-12 00:19:00,39.618,0.9999114338853956,4.82407407407407e-08,0.43396591930337863,4272226304.0,4704472.544323341,9419206.168163162
2020-07-12 00:20:00,38.782,0.9998190536505926,4.8486328125e-08,0.41938081506543895,4272881664.0,4623599.449093444,9258364.076011157
2020-07-12 00:21:00,37.905,0.9998148662408592,4.97489959839357e-08,0.3656441494416273,4273537024.0,4506659.793743031,9025505.925212802
2020-07-12 00:22:00,37.084,0.9998107673384428,4.68309859154929e-08,0.36122562804387054,4274151424.0,4278999.3749449225,8575387.301929671
2020-07-12 00:23:00,36.246,0.999806389157793,4.50174825174825e-08,0.4351715073272062,4274843648.0,4318080.681991171,8663337.034060616
2020-07-12 00:24:00,36.277,0.9998065576941678,4.67293906810035e-08,0.43096701040255,4275236864.0,4321751.370853386,8659609.807975745
2020-07-12 00:25:00,36.281,1.0,4.45286195286195e-08,0.4155401348716016,4276154368.0,4317088.836085756,8660788.430131765
2020-07-12 00:26:00,36.288,0.9999033069038872,4.8001858736059405e-08,0.43754158156372713,4276867072.0,4327765.043496711,8676760.308366928
2020-07-12 00:27:00,36.284,0.999903297553428,4.6712802768166e-08,0.4386558664445391,4277362688.0,4329192.604286841,8671993.227918405
2020-07-12 00:28:00,35.632,0.9999015263417036,4.81601731601731e-08,0.36786904360843004,4278292480.0,4058344.266483391,8134842.495053879
2020-07-12 00:29:00,34.796,0.9997983261066856,4.28508771929824e-08,0.38598590947722455,4278243328.0,4152763.787806785,8319619.505551044
2020-07-12 00:30:00,33.933,0.9998965980767244,4.54807692307692e-08,0.38216102413935205,4279091200.0,4050683.337356298,8101974.702150424
2020-07-12 00:31:00,33.095,0.9997879558948262,4.63855421686747e-08,0.30455476218008565,4279377920.0,3781101.71082794,7565817.726166782
