timestamp,ops,success rate,duration,cpu,memory,receive,transmit 
2020-07-20 15:00:00,61.253,0.9998854327776824,5.57992202729044e-08,0.18536841799813528,6841540608.0,7640477.981737263,15086976.004954558
2020-07-20 15:01:00,61.305,0.9998855311355312,6.07204861111111e-08,0.1910735093656122,6842441728.0,7639348.430645765,15076959.169585472
2020-07-20 15:02:00,60.95399999999999,0.9999424361040756,6.97194719471947e-08,0.16633616546968835,6843408384.0,7579900.648354614,14969192.897924982
2020-07-20 15:03:00,61.144,1.0,5.92477876106194e-08,0.18567978847129524,6844809216.0,7574171.6016566735,14954401.346865011
2020-07-20 15:04:00,60.88399999999999,1.0,6.91068139963167e-08,0.1859340980463527,6845739008.0,7561702.514746972,14934784.23945797
2020-07-20 15:05:00,61.119,1.0,5.203125e-08,0.19131646139506953,6846881792.0,7561235.121380275,14958742.22236156
2020-07-20 15:06:00,61.232,1.0,5.09533898305084e-08,0.18167815520450709,6848073728.0,7568793.823258998,14978223.325255996
2020-07-20 15:07:00,61.333,1.0,5.57766990291262e-08,0.19048677950990944,6849085440.0,7567425.49036793,14986398.345282128
2020-07-20 15:08:00,61.358,0.9999428146623206,5.05939524838012e-08,0.1749194266238184,6850375680.0,7598317.049580223,15026481.944804976
2020-07-20 15:09:00,61.425,0.999942876727979,4.70081135902636e-08,0.19216783130540674,6851481600.0,7328872.326965629,14493046.339725183
2020-07-20 15:10:00,61.396,0.9998285518344954,5.17782426778242e-08,0.19309033927765,6852456448.0,7599770.13465718,15034263.238448318
2020-07-20 15:11:00,61.337,0.999828385103827,4.9971783295711e-08,0.18464676969294574,6853820416.0,7600088.864965045,15027650.171706572
2020-07-20 15:12:00,61.239,0.999770813040738,5.13859275053304e-08,0.169653159452062,6854803456.0,7584695.341711231,14970084.76060956
2020-07-20 15:13:00,61.138000000000005,0.9997704315886136,5.32786885245901e-08,0.18702241031300826,6856101888.0,7607355.505200542,15029093.786817588
2020-07-20 15:14:00,61.235,0.9997134998854,4.93146929824561e-08,0.1916318533360871,6857240576.0,7596322.092999048,14996140.46659126
2020-07-20 15:15:00,60.975,0.9997698239152952,6.691871455576561e-08,0.1849812774437659,6858313728.0,7561422.369747437,14939099.04097104
2020-07-20 15:16:00,61.27,0.9997136639560188,6.39919354838709e-08,0.19105627768531125,6859501568.0,7583063.695414827,15009611.714192238
2020-07-20 15:17:00,60.912,0.9997119815668204,7.39247311827957e-08,0.1813216423042017,6860410880.0,7540141.046035692,14921439.305877583
2020-07-20 15:18:00,61.095,0.9998277050310128,5.4166666666666596e-08,0.19061544220508206,6861877248.0,7571134.469073325,14962839.025320183
2020-07-20 15:19:00,61.0,0.9998274374460744,5.1536016949152494e-08,0.19000646839454458,6863314944.0,7549451.024229579,14920946.614523644
2020-07-20 15:20:00,61.011,0.9996549344375432,4.9914772727272693e-08,0.1757479176847671,6863921152.0,7594162.066178452,15002437.136769036
2020-07-20 15:21:00,61.088,0.9997702469844916,5.35425101214575e-08,0.18988442946937464,6864769024.0,7585596.144333,14990824.570019282
2020-07-20 15:22:00,61.137,0.9997130394857668,5.54326923076923e-08,0.1899237481310971,6866026496.0,7614706.883429125,15021055.521965517
2020-07-20 15:23:00,61.18600000000001,0.9996559238444775,5.32208588957055e-08,0.1907453744655889,6867243008.0,7607093.882947108,14998400.956768887
2020-07-20 15:24:00,61.175,0.9997705764267278,5.91938405797101e-08,0.18991304397568226,6868836352.0,7601752.677681395,15002294.357603911
2020-07-20 15:25:00,61.13,0.9997704052347606,6.19047619047619e-08,0.19810584970842193,6869028864.0,7584753.233775606,14954439.604729917
2020-07-20 15:26:00,60.958,0.9997121970874344,5.9590909090909e-08,0.1853428958776699,6870315008.0,7571359.786163962,14936845.552702844
2020-07-20 15:27:00,61.098,0.9998277149256304,5.62022900763358e-08,0.19203036421993316,6871474176.0,7595831.236028349,14995716.146983486
2020-07-20 15:28:00,60.87,0.999827069402813,6.76494345718901e-08,0.1888408774649885,6872702976.0,7551556.155441677,14937074.94170598
2020-07-20 15:29:00,61.147,0.9997704711080508,5.4009900990099e-08,0.1930196791011105,6873812992.0,7575179.776620973,14960270.797962653
2020-07-20 15:30:00,60.926,0.999827228749136,7.10205992509363e-08,0.15986610930741507,6874898432.0,7573157.842907557,14962592.925861388
2020-07-20 15:31:00,53.842,0.99980449657869,4.146341463414634e-07,0.9263272000394467,6879293440.0,6596572.667208348,13035653.862327518
2020-07-20 15:32:00,41.824,0.9997483221476512,9.202127659574468e-07,0.9874494161509466,6879817728.0,5097516.789327608,10074071.734441131
2020-07-20 15:33:00,29.456,0.9997617629541392,2e-05,0.9857850621407455,6880088064.0,3555200.6797133293,7041919.639129035
2020-07-20 15:34:00,17.147000000000002,0.9997953754859832,9.861111111111108e-07,0.9881367743453027,6880440320.0,1978878.1362007165,3936031.604798535
2020-07-20 15:35:00,5.3020000000000005,1.0,8.487654320987654e-07,0.9852572525760306,6880747520.0,612049.2223780364,1225375.5452514675
2020-07-20 15:36:00,3.4810000000000003,1.0,8.549382716049382e-07,0.9891442265889023,6881488896.0,405870.7754261232,835900.942012918
2020-07-20 15:37:00,3.47,1.0,9.008620689655173e-07,0.9879368987680635,6881615872.0,421310.1307359758,870050.9783495669
2020-07-20 15:38:00,3.765,1.0,6.979166666666666e-06,0.9871981259677823,6881796096.0,434595.50073548045,894702.6708550642
2020-07-20 15:39:00,4.154,1.0,8.361111111111111e-07,0.9876651068540305,6882078720.0,507050.0623066045,1040112.3759118464
2020-07-20 15:40:00,4.481,1.0,1e-06,0.9877142154100909,6882242560.0,554795.064575306,1133918.1997008834
2020-07-20 15:41:00,12.702,1.0,5.69962686567164e-08,0.21958838533173586,6878097408.0,1591793.3517889497,3200868.7673021406
2020-07-20 15:42:00,24.782,0.999858417103214,4.7551546391752495e-08,0.19290495087879322,6879039488.0,3106301.656599066,6189326.862973189
2020-07-20 15:43:00,36.789,0.9999046256556986,7.783018867924519e-08,0.18782044676209783,6880337920.0,4640169.873965716,9188795.4055092
2020-07-20 15:44:00,48.618,0.9999278290993072,5.68655303030303e-08,0.19594910701644858,6881398784.0,6119847.490551144,12105261.752412684
2020-07-20 15:45:00,60.639,0.999826408980442,6.597582037996539e-08,0.1757029114329194,6882590720.0,7468891.570779802,14751412.412636096
2020-07-20 15:46:00,61.11600000000001,0.9997703525088988,5.41252485089463e-08,0.19738653393434272,6883815424.0,7566982.512169727,14925250.58386561
2020-07-20 15:47:00,61.102,0.9997702997588148,6.103448275862059e-08,0.19548288990272408,6885183488.0,7571642.544841119,14927560.818673184
2020-07-20 15:48:00,61.179,0.9997705895847672,5.01651982378854e-08,0.19318991233552668,6885957632.0,7583581.31745975,14955133.22336573
2020-07-20 15:49:00,61.193000000000005,0.9997706422018348,5.5982490272373505e-08,0.19332510700315103,6887510016.0,7592600.022458989,14972667.069340425
2020-07-20 15:50:00,61.196000000000005,0.999827991514248,5.96083788706739e-08,0.1894110990402332,6888497152.0,7604289.821470818,14983335.074341662
2020-07-20 15:51:00,61.14,0.9999426111908178,5.8379120879120793e-08,0.19555908333896285,6889365504.0,7591793.209788818,14953913.896626212
2020-07-20 15:52:00,61.133,0.9999426046031108,5.1105263157894705e-08,0.1891612377274995,6890590208.0,7602787.433887216,14986779.532778973
