timestamp,elapsed_seconds,ops,success_rate,duration,cpu,memory,receive,transmit
2025-05-30T14:37:32.150827,1.150398,23.0,100.0,39900000.0,10.74,31420416.0,218140162.0,354377286.0
2025-05-30T14:37:39.399918,8.399489,23.0,100.0,39900000.0,10.74,31420416.0,218140162.0,354377286.0
2025-05-30T14:37:46.062491,15.062062,23.0,100.0,39900000.0,10.74,31420416.0,218140162.0,354377286.0
2025-05-30T14:37:52.446476,21.446047,23.0,100.0,39900000.0,10.74,31420416.0,218217406.0,354503479.0
2025-05-30T14:37:58.819233,27.818804,23.0,100.0,39900000.0,10.74,31420416.0,218217406.0,354503479.0
2025-05-30T14:38:05.044900,34.044471,23.0,100.0,39900000.0,10.75,31420416.0,218294637.0,354629605.0
2025-05-30T14:38:11.589179,40.58875,23.0,100.0,39900000.0,10.75,31420416.0,218294637.0,354629605.0
2025-05-30T14:38:17.859238,46.858809,23.0,100.0,39900000.0,10.75,31420416.0,218371829.0,354755746.0
2025-05-30T14:38:24.127605,53.127176,23.0,100.0,39900000.0,10.75,31420416.0,218371829.0,354755746.0
2025-05-30T14:38:30.498370,59.497941,23.0,100.0,39900000.0,10.75,31420416.0,218371829.0,354755746.0
2025-05-30T14:38:36.857617,65.857188,23.0,100.0,39900000.0,10.75,31420416.0,218449060.0,354881874.0
2025-05-30T14:38:43.348209,72.34778,23.0,100.0,39900000.0,10.75,31420416.0,218449060.0,354881874.0
2025-05-30T14:38:49.768154,78.767725,23.0,100.0,39900000.0,10.75,31420416.0,218526200.0,355007961.0
2025-05-30T14:38:56.160701,85.160272,23.0,100.0,39900000.0,10.75,31420416.0,218526200.0,355007961.0
2025-05-30T14:39:02.552727,91.552298,23.0,100.0,39900000.0,10.76,31420416.0,218603483.0,355134136.0
2025-05-30T14:39:09.028856,98.028427,23.0,100.0,39900000.0,10.76,31420416.0,218603483.0,355134136.0
2025-05-30T14:39:15.509933,104.509504,23.0,100.0,39900000.0,10.76,31420416.0,218603483.0,355134136.0
2025-05-30T14:39:21.950371,110.949942,23.0,100.0,39900000.0,10.76,31420416.0,218680623.0,355260223.0
2025-05-30T14:39:28.371547,117.371118,23.0,100.0,39900000.0,10.76,31420416.0,218680623.0,355260223.0
2025-05-30T14:39:34.821062,123.820633,23.0,100.0,39900000.0,10.76,31420416.0,218757854.0,355386403.0
2025-05-30T14:39:41.185858,130.185429,23.0,100.0,39900000.0,10.76,31420416.0,218757854.0,355386403.0
2025-05-30T14:39:47.682350,136.681921,23.0,100.0,39900000.0,10.77,31420416.0,218835098.0,355512593.0
2025-05-30T14:39:54.092581,143.092152,23.0,100.0,39900000.0,10.77,31420416.0,218835098.0,355512593.0
