timestamp,elapsed_seconds,ops,success_rate,duration,cpu,memory,receive,transmit
2025-05-30T14:37:32.150827,1.150398,23.0,100.0,39500000.0,10.73,33038336.0,281310547.0,439742475.0
2025-05-30T14:37:39.399918,8.399489,23.0,100.0,39500000.0,10.73,33038336.0,281310547.0,439742475.0
2025-05-30T14:37:46.062491,15.062062,23.0,100.0,39500000.0,10.73,33308672.0,281409811.0,439898552.0
2025-05-30T14:37:52.446476,21.446047,23.0,100.0,39500000.0,10.73,33308672.0,281409811.0,439898552.0
2025-05-30T14:37:58.819233,27.818804,23.0,100.0,39500000.0,10.74,30994432.0,281509166.0,440054667.0
2025-05-30T14:38:05.044900,34.044471,23.0,100.0,39500000.0,10.74,30994432.0,281509166.0,440054667.0
2025-05-30T14:38:11.589179,40.58875,23.0,100.0,39500000.0,10.74,30994432.0,281509166.0,440054667.0
2025-05-30T14:38:17.859238,46.858809,23.0,100.0,39500000.0,10.74,30994432.0,281618239.0,440222407.0
2025-05-30T14:38:24.127605,53.127176,23.0,100.0,39500000.0,10.74,30994432.0,281618239.0,440222407.0
2025-05-30T14:38:30.498370,59.497941,23.0,100.0,39500000.0,10.74,30994432.0,281717542.0,440378519.0
2025-05-30T14:38:36.857617,65.857188,23.0,100.0,39500000.0,10.74,30994432.0,281717542.0,440378519.0
2025-05-30T14:38:43.348209,72.34778,23.0,100.0,39500000.0,10.74,30994432.0,281826615.0,440546257.0
2025-05-30T14:38:49.768154,78.767725,23.0,100.0,39500000.0,10.74,30994432.0,281826615.0,440546257.0
2025-05-30T14:38:56.160701,85.160272,23.0,100.0,39500000.0,10.74,30994432.0,281826615.0,440546257.0
2025-05-30T14:39:02.552727,91.552298,23.0,100.0,39500000.0,10.75,30994432.0,281935883.0,440714138.0
2025-05-30T14:39:09.028856,98.028427,23.0,100.0,39500000.0,10.75,30994432.0,281935883.0,440714138.0
2025-05-30T14:39:15.509933,104.509504,23.0,100.0,39500000.0,10.75,30994432.0,282035095.0,440870160.0
2025-05-30T14:39:21.950371,110.949942,23.0,100.0,39500000.0,10.75,30994432.0,282035095.0,440870160.0
2025-05-30T14:39:28.371547,117.371118,23.0,100.0,39500000.0,10.75,30994432.0,282134398.0,441026219.0
2025-05-30T14:39:34.821062,123.820633,23.0,100.0,39500000.0,10.75,30994432.0,282134398.0,441026219.0
2025-05-30T14:39:41.185858,130.185429,23.0,100.0,39500000.0,10.75,30994432.0,282134398.0,441026219.0
2025-05-30T14:39:47.682350,136.681921,23.0,100.0,39500000.0,10.75,30994432.0,282243523.0,441193906.0
2025-05-30T14:39:54.092581,143.092152,23.0,100.0,39500000.0,10.75,30994432.0,282243523.0,441193906.0
2025-05-30T14:40:00.589601,149.589172,23.0,100.0,39500000.0,10.77,30982144.0,282342774.0,441349965.0
2025-05-30T14:40:07.131403,156.130974,23.0,100.0,39500000.0,10.77,30982144.0,282342774.0,441349965.0
2025-05-30T14:40:13.892242,162.891813,23.0,100.0,39500000.0,10.77,30982144.0,282451899.0,441517709.0
2025-05-30T14:40:20.378675,169.378246,23.0,100.0,39500000.0,10.77,30982144.0,282451899.0,441517709.0
2025-05-30T14:40:26.674111,175.673682,23.0,100.0,39500000.0,10.77,30982144.0,282451899.0,441517709.0
2025-05-30T14:40:33.170363,182.169934,23.0,100.0,39500000.0,10.77,30982144.0,282551150.0,441673774.0
2025-05-30T14:40:39.440309,188.43988,23.0,100.0,39500000.0,10.77,30982144.0,282551150.0,441673774.0
2025-05-30T14:40:45.905527,194.905098,23.0,100.0,39500000.0,10.77,30982144.0,282660535.0,441841672.0
2025-05-30T14:40:52.309419,201.30899,23.0,100.0,39500000.0,10.77,30982144.0,282660535.0,441841672.0
2025-05-30T14:40:58.739997,207.739568,23.0,100.0,39500000.0,10.77,30982144.0,282759838.0,441997786.0
2025-05-30T14:41:05.212299,214.21187,23.0,100.0,39500000.0,10.77,30982144.0,282759838.0,441997786.0
2025-05-30T14:41:11.860022,220.859593,23.0,100.0,39500000.0,10.77,30982144.0,282759838.0,441997786.0
2025-05-30T14:41:18.358394,227.357965,23.0,100.0,39500000.0,10.77,30982144.0,282859263.0,442153901.0
