timestamp,elapsed_seconds,ops,success_rate,duration,cpu,memory,receive,transmit
2025-05-30T14:37:32.150827,1.150398,23.0,100.0,40100000.0,11.82,36147200.0,1576529915.0,2384253917.0
2025-05-30T14:37:39.399918,8.399489,23.0,100.0,40100000.0,11.82,36147200.0,1577111459.0,2385134181.0
2025-05-30T14:37:46.062491,15.062062,23.0,100.0,40100000.0,11.82,36147200.0,1577111459.0,2385134181.0
2025-05-30T14:37:52.446476,21.446047,23.0,100.0,40100000.0,11.83,33783808.0,1577692912.0,2386014156.0
2025-05-30T14:37:58.819233,27.818804,23.0,100.0,40100000.0,11.83,33783808.0,1577692912.0,2386014156.0
2025-05-30T14:38:05.044900,34.044471,23.0,100.0,40100000.0,11.83,33783808.0,1578274499.0,2386894445.0
2025-05-30T14:38:11.589179,40.58875,23.0,100.0,40100000.0,11.83,33783808.0,1578274499.0,2386894445.0
2025-05-30T14:38:17.859238,46.858809,23.0,100.0,40100000.0,11.84,33783808.0,1578857567.0,2387776223.0
2025-05-30T14:38:24.127605,53.127176,23.0,100.0,40100000.0,11.84,33783808.0,1578857567.0,2387776223.0
2025-05-30T14:38:30.498370,59.497941,23.0,100.0,40100000.0,11.84,33783808.0,1578857567.0,2387776223.0
2025-05-30T14:38:36.857617,65.857188,23.0,100.0,40100000.0,11.84,33783808.0,1579439154.0,2388656334.0
2025-05-30T14:38:43.348209,72.34778,23.0,100.0,40100000.0,11.84,33783808.0,1579439154.0,2388656334.0
2025-05-30T14:38:49.768154,78.767725,23.0,100.0,40100000.0,11.84,33783808.0,1580020546.0,2389536404.0
2025-05-30T14:38:56.160701,85.160272,23.0,100.0,40100000.0,11.84,33783808.0,1580020546.0,2389536404.0
2025-05-30T14:39:02.552727,91.552298,23.0,100.0,40100000.0,11.85,33783808.0,1580602133.0,2390416557.0
2025-05-30T14:39:09.028856,98.028427,23.0,100.0,40100000.0,11.85,33783808.0,1580602133.0,2390416557.0
2025-05-30T14:39:15.509933,104.509504,23.0,100.0,40100000.0,11.85,33783808.0,1580602133.0,2390416557.0
2025-05-30T14:39:21.950371,110.949942,23.0,100.0,40100000.0,11.85,33783808.0,1581185262.0,2391298343.0
2025-05-30T14:39:28.371547,117.371118,23.0,100.0,40100000.0,11.85,33783808.0,1581185262.0,2391298343.0
2025-05-30T14:39:34.821062,123.820633,23.0,100.0,40100000.0,11.85,33783808.0,1581766849.0,2392178504.0
2025-05-30T14:39:41.185858,130.185429,23.0,100.0,40100000.0,11.85,33783808.0,1581766849.0,2392178504.0
2025-05-30T14:39:47.682350,136.681921,23.0,100.0,40100000.0,11.86,33738752.0,1582348657.0,2393058730.0
2025-05-30T14:39:54.092581,143.092152,23.0,100.0,40100000.0,11.86,33738752.0,1582348657.0,2393058730.0
2025-05-30T14:40:00.589601,149.589172,23.0,100.0,40100000.0,11.86,33738752.0,1582348657.0,2393058730.0
2025-05-30T14:40:07.131403,156.130974,23.0,100.0,40100000.0,11.86,33738752.0,1582930244.0,2393938891.0
2025-05-30T14:40:13.892242,162.891813,23.0,100.0,40100000.0,11.86,33738752.0,1582930244.0,2393938891.0
2025-05-30T14:40:20.378675,169.378246,23.0,100.0,40100000.0,11.86,33738752.0,1583513364.0,2394820594.0
2025-05-30T14:40:26.674111,175.673682,23.0,100.0,40100000.0,11.86,33738752.0,1583513364.0,2394820594.0
2025-05-30T14:40:33.170363,182.169934,23.0,100.0,40100000.0,11.86,33738752.0,1584094960.0,2395700765.0
2025-05-30T14:40:39.440309,188.43988,23.0,100.0,40100000.0,11.86,33738752.0,1584094960.0,2395700765.0
2025-05-30T14:40:45.905527,194.905098,23.0,100.0,40100000.0,11.86,33738752.0,1584094960.0,2395700765.0
2025-05-30T14:40:52.309419,201.30899,23.0,100.0,40100000.0,11.87,33738752.0,1584676352.0,2396580836.0
2025-05-30T14:40:58.739997,207.739568,23.0,100.0,40100000.0,11.87,33738752.0,1584676352.0,2396580836.0
2025-05-30T14:41:05.212299,214.21187,23.0,100.0,40100000.0,11.87,33738752.0,1585257835.0,2397460944.0
2025-05-30T14:41:11.860022,220.859593,23.0,100.0,40100000.0,11.87,33738752.0,1585257835.0,2397460944.0
2025-05-30T14:41:18.358394,227.357965,23.0,100.0,40100000.0,11.87,33738752.0,1585840851.0,2398342700.0
2025-05-30T14:41:24.725469,233.72504,23.0,100.0,40100000.0,11.87,33738752.0,1585840851.0,2398342700.0
2025-05-30T14:41:31.031546,240.031117,23.0,100.0,40100000.0,11.87,33738752.0,1585840851.0,2398342700.0
2025-05-30T14:41:37.381831,246.381402,23.0,100.0,40100000.0,11.87,33738752.0,1586422334.0,2399222755.0
2025-05-30T14:41:43.573077,252.572648,23.0,100.0,40100000.0,11.87,33738752.0,1586422334.0,2399222755.0
2025-05-30T14:41:49.796184,258.795755,23.0,100.0,40100000.0,11.88,33738752.0,1587003934.0,2400103057.0
2025-05-30T14:41:55.981942,264.981513,23.0,100.0,40100000.0,11.88,33738752.0,1587003934.0,2400103057.0
2025-05-30T14:42:02.283834,271.283405,23.0,100.0,40100000.0,11.88,33738752.0,1587003934.0,2400103057.0
2025-05-30T14:42:08.665440,277.665011,23.0,100.0,40100000.0,11.89,33738752.0,1587585573.0,2400983216.0
2025-05-30T14:42:14.995198,283.994769,23.0,100.0,40100000.0,11.89,33738752.0,1587585573.0,2400983216.0
2025-05-30T14:42:21.413324,290.412895,23.0,100.0,40100000.0,11.9,33738752.0,1588168745.0,2401864973.0
2025-05-30T14:42:27.693033,296.692604,23.0,100.0,40100000.0,11.9,33738752.0,1588168745.0,2401864973.0
2025-05-30T14:42:33.912483,302.912054,23.0,100.0,40100000.0,11.9,33738752.0,1588750228.0,2402745083.0
2025-05-30T14:42:40.116755,309.116326,23.0,100.0,40100000.0,11.9,33738752.0,1588750228.0,2402745083.0
2025-05-30T14:42:46.284287,315.283858,23.0,100.0,40100000.0,11.9,33738752.0,1588750228.0,2402745083.0
2025-05-30T14:42:52.491052,321.490623,23.0,100.0,40100000.0,11.9,33738752.0,1589331880.0,2403625256.0
2025-05-30T14:42:59.047707,328.047278,23.0,100.0,40100000.0,11.9,33738752.0,1589331880.0,2403625256.0
2025-05-30T14:43:05.386810,334.386381,23.0,100.0,40100000.0,11.91,33738752.0,1589913415.0,2404505363.0
2025-05-30T14:43:11.904949,340.90452,23.0,100.0,40100000.0,11.91,33738752.0,1589913415.0,2404505363.0
2025-05-30T14:43:18.451603,347.451174,23.0,100.0,40100000.0,11.92,33738752.0,1590496483.0,2405387065.0
2025-05-30T14:43:24.907863,353.907434,23.0,100.0,40100000.0,11.92,33738752.0,1590496483.0,2405387065.0
2025-05-30T14:43:31.259917,360.259488,23.0,100.0,40100000.0,11.92,33738752.0,1590496483.0,2405387065.0
2025-05-30T14:43:37.783480,366.783051,23.0,100.0,40100000.0,11.92,33738752.0,1591078018.0,2406267229.0
2025-05-30T14:43:44.243007,373.242578,23.0,100.0,40100000.0,11.92,33738752.0,1591078018.0,2406267229.0
2025-05-30T14:43:50.562043,379.561614,23.0,100.0,40100000.0,11.92,33738752.0,1591659471.0,2407147310.0
2025-05-30T14:43:56.898625,385.898196,23.0,100.0,40100000.0,11.92,33738752.0,1591659471.0,2407147310.0
2025-05-30T14:44:03.642807,392.642378,23.0,100.0,40100000.0,11.94,34201600.0,1592243217.0,2408111759.0
