timestamp,elapsed_seconds,ops,success_rate,duration,cpu,memory,receive,transmit
2025-05-30T14:37:32.150827,1.150398,26.0,100.0,39702557.1,12.28,33189888.0,217781516.0,352157777.0
2025-05-30T14:37:39.399918,8.399489,26.0,100.0,39702557.1,12.29,33189888.0,217858399.0,352282880.0
2025-05-30T14:37:46.062491,15.062062,26.0,100.0,39702557.1,12.29,33189888.0,217858399.0,352282880.0
2025-05-30T14:37:52.446476,21.446047,26.0,100.0,39702557.1,12.29,32714752.0,217935191.0,352407921.0
2025-05-30T14:37:58.819233,27.818804,26.0,100.0,39702557.1,12.29,32714752.0,217935191.0,352407921.0
2025-05-30T14:38:05.044900,34.044471,26.0,100.0,39702557.1,12.29,32714752.0,217935191.0,352407921.0
2025-05-30T14:38:11.589179,40.58875,26.0,100.0,39702557.1,12.29,32714752.0,218011405.0,352532349.0
2025-05-30T14:38:17.859238,46.858809,26.0,100.0,39702557.1,12.29,32714752.0,218011405.0,352532349.0
2025-05-30T14:38:24.127605,53.127176,26.0,100.0,39702557.1,12.29,32714752.0,218087620.0,352656810.0
2025-05-30T14:38:30.498370,59.497941,26.0,100.0,39702557.1,12.29,32714752.0,218087620.0,352656810.0
2025-05-30T14:38:36.857617,65.857188,26.0,100.0,39702557.1,12.3,32714752.0,218164094.0,352781497.0
2025-05-30T14:38:43.348209,72.34778,26.0,100.0,39702557.1,12.3,32714752.0,218164094.0,352781497.0
2025-05-30T14:38:49.768154,78.767725,26.0,100.0,39702557.1,12.3,32714752.0,218164094.0,352781497.0
2025-05-30T14:38:56.160701,85.160272,26.0,100.0,39702557.1,12.31,32714752.0,218241502.0,352907150.0
2025-05-30T14:39:02.552727,91.552298,26.0,100.0,39702557.1,12.31,32714752.0,218241502.0,352907150.0
2025-05-30T14:39:09.028856,98.028427,26.0,100.0,39702557.1,12.31,32714752.0,218317820.0,353031682.0
2025-05-30T14:39:15.509933,104.509504,26.0,100.0,39702557.1,12.31,32714752.0,218317820.0,353031682.0
2025-05-30T14:39:21.950371,110.949942,26.0,100.0,39702557.1,12.31,32714752.0,218394035.0,353156141.0
2025-05-30T14:39:28.371547,117.371118,26.0,100.0,39702557.1,12.31,32714752.0,218394035.0,353156141.0
2025-05-30T14:39:34.821062,123.820633,26.0,100.0,39702557.1,12.31,32714752.0,218394035.0,353156141.0
2025-05-30T14:39:41.185858,130.185429,26.0,100.0,39702557.1,12.31,32980992.0,218470353.0,353280675.0
2025-05-30T14:39:47.682350,136.681921,26.0,100.0,39702557.1,12.31,32980992.0,218470353.0,353280675.0
2025-05-30T14:39:54.092581,143.092152,26.0,100.0,39702557.1,12.32,32952320.0,218547762.0,353406333.0
2025-05-30T14:40:00.589601,149.589172,26.0,100.0,39702557.1,12.32,32952320.0,218547762.0,353406333.0
2025-05-30T14:40:07.131403,156.130974,26.0,100.0,39702557.1,12.32,32952320.0,218624080.0,353530870.0
2025-05-30T14:40:13.892242,162.891813,26.0,100.0,39702557.1,12.32,32952320.0,218624080.0,353530870.0
2025-05-30T14:40:20.378675,169.378246,26.0,100.0,39702557.1,12.32,32952320.0,218624080.0,353530870.0
2025-05-30T14:40:26.674111,175.673682,26.0,100.0,39702557.1,12.32,32952320.0,218700295.0,353655324.0
2025-05-30T14:40:33.170363,182.169934,26.0,100.0,39702557.1,12.32,32952320.0,218700295.0,353655324.0
2025-05-30T14:40:39.440309,188.43988,26.0,100.0,39702557.1,12.33,32952320.0,218776613.0,353779856.0
2025-05-30T14:40:45.905527,194.905098,26.0,100.0,39702557.1,12.33,32952320.0,218776613.0,353779856.0
2025-05-30T14:40:52.309419,201.30899,26.0,100.0,39702557.1,12.33,32952320.0,218853970.0,353905457.0
2025-05-30T14:40:58.739997,207.739568,26.0,100.0,39702557.1,12.33,32952320.0,218853970.0,353905457.0
2025-05-30T14:41:05.212299,214.21187,26.0,100.0,39702557.1,12.33,32952320.0,218853970.0,353905457.0
2025-05-30T14:41:11.860022,220.859593,26.0,100.0,39702557.1,12.33,32952320.0,218930288.0,354029987.0
2025-05-30T14:41:18.358394,227.357965,26.0,100.0,39702557.1,12.33,32952320.0,218930288.0,354029987.0
2025-05-30T14:41:24.725469,233.72504,26.0,100.0,39702557.1,12.33,32952320.0,219006503.0,354154449.0
2025-05-30T14:41:31.031546,240.031117,26.0,100.0,39702557.1,12.33,32952320.0,219006503.0,354154449.0
2025-05-30T14:41:37.381831,246.381402,26.0,100.0,39702557.1,12.34,32952320.0,219082821.0,354278979.0
2025-05-30T14:41:43.573077,252.572648,26.0,100.0,39702557.1,12.34,32952320.0,219082821.0,354278979.0
2025-05-30T14:41:49.796184,258.795755,26.0,100.0,39702557.1,12.34,32952320.0,219082821.0,354278979.0
2025-05-30T14:41:55.981942,264.981513,26.0,100.0,39702557.1,12.34,32759808.0,219160178.0,354404585.0
2025-05-30T14:42:02.283834,271.283405,26.0,100.0,39702557.1,12.34,32759808.0,219160178.0,354404585.0
2025-05-30T14:42:08.665440,277.665011,26.0,100.0,39702557.1,12.35,32759808.0,219236496.0,354529120.0
2025-05-30T14:42:14.995198,283.994769,26.0,100.0,39702557.1,12.35,32759808.0,219236496.0,354529120.0
