timestamp,elapsed_seconds,ops,success_rate,duration,cpu,memory,receive,transmit
2025-05-30T14:37:32.150827,1.150398,23.0,100.0,38900000.0,11.78,33697792.0,239359570.0,383345634.0
2025-05-30T14:37:39.399918,8.399489,23.0,100.0,38900000.0,11.79,33697792.0,239444058.0,383481711.0
2025-05-30T14:37:46.062491,15.062062,23.0,100.0,38900000.0,11.79,33697792.0,239444058.0,383481711.0
2025-05-30T14:37:52.446476,21.446047,23.0,100.0,38900000.0,11.79,33697792.0,239444058.0,383481711.0
2025-05-30T14:37:58.819233,27.818804,23.0,100.0,38900000.0,11.8,33697792.0,239528585.0,383617882.0
2025-05-30T14:38:05.044900,34.044471,23.0,100.0,38900000.0,11.8,33697792.0,239528585.0,383617882.0
2025-05-30T14:38:11.589179,40.58875,23.0,100.0,38900000.0,11.8,33697792.0,239613295.0,383754113.0
2025-05-30T14:38:17.859238,46.858809,23.0,100.0,38900000.0,11.8,33697792.0,239613295.0,383754113.0
2025-05-30T14:38:24.127605,53.127176,23.0,100.0,38900000.0,11.8,33697792.0,239697874.0,383890281.0
2025-05-30T14:38:30.498370,59.497941,23.0,100.0,38900000.0,11.82,33697792.0,239697874.0,383890281.0
2025-05-30T14:38:36.857617,65.857188,23.0,100.0,38900000.0,11.82,33697792.0,239697874.0,383890281.0
2025-05-30T14:38:43.348209,72.34778,23.0,100.0,38900000.0,11.82,33697792.0,239782362.0,384026361.0
2025-05-30T14:38:49.768154,78.767725,23.0,100.0,38900000.0,11.82,33697792.0,239782362.0,384026361.0
2025-05-30T14:38:56.160701,85.160272,23.0,100.0,38900000.0,11.82,33546240.0,239866941.0,384162530.0
2025-05-30T14:39:02.552727,91.552298,23.0,100.0,38900000.0,11.82,33546240.0,239866941.0,384162530.0
2025-05-30T14:39:09.028856,98.028427,23.0,100.0,38900000.0,11.82,33546240.0,239866941.0,384162530.0
2025-05-30T14:39:15.509933,104.509504,23.0,100.0,38900000.0,11.83,33546240.0,239951503.0,384298656.0
2025-05-30T14:39:21.950371,110.949942,23.0,100.0,38900000.0,11.83,33546240.0,239951503.0,384298656.0
2025-05-30T14:39:28.371547,117.371118,23.0,100.0,38900000.0,11.83,33546240.0,240036152.0,384434875.0
2025-05-30T14:39:34.821062,123.820633,23.0,100.0,38900000.0,11.83,33546240.0,240036152.0,384434875.0
2025-05-30T14:39:41.185858,130.185429,24.0,100.0,40850000.0,11.87,39186432.0,240391073.0,384921084.0
2025-05-30T14:39:47.682350,136.681921,24.0,100.0,40850000.0,11.87,39186432.0,240391073.0,384921084.0
2025-05-30T14:39:54.092581,143.092152,24.0,100.0,40850000.0,11.88,39186432.0,240475583.0,385057134.0
2025-05-30T14:40:00.589601,149.589172,24.0,100.0,40850000.0,11.88,39186432.0,240475583.0,385057134.0
2025-05-30T14:40:07.131403,156.130974,24.0,100.0,40850000.0,11.88,39186432.0,240475583.0,385057134.0
2025-05-30T14:40:13.892242,162.891813,24.0,100.0,40850000.0,11.88,39186432.0,240560110.0,385193174.0
2025-05-30T14:40:20.378675,169.378246,24.0,100.0,40850000.0,11.88,39186432.0,240560110.0,385193174.0
2025-05-30T14:40:26.674111,175.673682,24.0,100.0,40850000.0,11.89,39186432.0,240644546.0,385329170.0
2025-05-30T14:40:33.170363,182.169934,24.0,100.0,40850000.0,11.89,39186432.0,240644546.0,385329170.0
2025-05-30T14:40:39.440309,188.43988,24.0,100.0,40850000.0,11.9,39186432.0,240729073.0,385465261.0
2025-05-30T14:40:45.905527,194.905098,24.0,100.0,40850000.0,11.9,39186432.0,240729073.0,385465261.0
2025-05-30T14:40:52.309419,201.30899,24.0,100.0,40850000.0,11.9,39186432.0,240729073.0,385465261.0
2025-05-30T14:40:58.739997,207.739568,24.0,100.0,40850000.0,11.9,39186432.0,240813509.0,385601261.0
2025-05-30T14:41:05.212299,214.21187,24.0,100.0,40850000.0,11.9,39186432.0,240813509.0,385601261.0
2025-05-30T14:41:11.860022,220.859593,24.0,100.0,40850000.0,11.9,39186432.0,240898036.0,385737349.0
2025-05-30T14:41:18.358394,227.357965,24.0,100.0,40850000.0,11.9,39186432.0,240898036.0,385737349.0
2025-05-30T14:41:24.725469,233.72504,24.0,100.0,40850000.0,11.9,39186432.0,240982472.0,385873350.0
2025-05-30T14:41:31.031546,240.031117,24.0,100.0,40850000.0,11.9,39186432.0,240982472.0,385873350.0
2025-05-30T14:41:37.381831,246.381402,24.0,100.0,40850000.0,11.9,39186432.0,240982472.0,385873350.0
2025-05-30T14:41:43.573077,252.572648,24.0,100.0,40850000.0,11.9,38993920.0,241067073.0,386009494.0
2025-05-30T14:41:49.796184,258.795755,24.0,100.0,40850000.0,11.9,38993920.0,241067073.0,386009494.0
2025-05-30T14:41:55.981942,264.981513,24.0,100.0,40850000.0,11.9,38993920.0,241151509.0,386145489.0
2025-05-30T14:42:02.283834,271.283405,24.0,100.0,40850000.0,11.9,38993920.0,241151509.0,386145489.0
2025-05-30T14:42:08.665440,277.665011,24.0,100.0,40850000.0,11.9,38993920.0,241151509.0,386145489.0
2025-05-30T14:42:14.995198,283.994769,24.0,100.0,40850000.0,11.91,38993920.0,241236036.0,386281576.0
2025-05-30T14:42:21.413324,290.412895,24.0,100.0,40850000.0,11.91,38993920.0,241236036.0,386281576.0
2025-05-30T14:42:27.693033,296.692604,24.0,100.0,40850000.0,11.92,38993920.0,241320472.0,386417577.0
2025-05-30T14:42:33.912483,302.912054,24.0,100.0,40850000.0,11.92,38993920.0,241320472.0,386417577.0
2025-05-30T14:42:40.116755,309.116326,24.0,100.0,40850000.0,11.92,39260160.0,241405051.0,386553617.0
2025-05-30T14:42:46.284287,315.283858,24.0,100.0,40850000.0,11.92,39260160.0,241405051.0,386553617.0
2025-05-30T14:42:52.491052,321.490623,24.0,100.0,40850000.0,11.92,39260160.0,241405051.0,386553617.0
2025-05-30T14:42:59.047707,328.047278,24.0,100.0,40850000.0,11.92,39260160.0,241489487.0,386689615.0
2025-05-30T14:43:05.386810,334.386381,24.0,100.0,40850000.0,11.92,39260160.0,241489487.0,386689615.0
2025-05-30T14:43:11.904949,340.90452,24.0,100.0,40850000.0,11.94,39260160.0,241574014.0,386825706.0
2025-05-30T14:43:18.451603,347.451174,24.0,100.0,40850000.0,11.94,39260160.0,241574014.0,386825706.0
2025-05-30T14:43:24.907863,353.907434,24.0,100.0,40850000.0,11.94,39260160.0,241658450.0,386961705.0
2025-05-30T14:43:31.259917,360.259488,24.0,100.0,40850000.0,11.94,39260160.0,241658450.0,386961705.0
