timestamp,timestamp,ops,success_rate,duration,cpu,memory,receive,transmit
2025-05-28T15:27:36,6216,4,100.0,5250000,7.71,26263552,79918889,120925118
2025-05-28T15:27:37,6216,4,100.0,5250000,7.71,26263552,79918889,120925118
2025-05-28T15:27:38,6216,4,100.0,5250000,7.71,26263552,79918889,120925118
2025-05-28T15:27:39,6216,4,100.0,5250000,7.71,26263552,79918889,120925118
2025-05-28T15:27:40,6216,4,100.0,5250000,7.71,26263552,79918889,120925118
2025-05-28T15:27:41,6216,4,100.0,5250000,7.71,26263552,79918889,120925118
2025-05-28T15:27:42,6216,4,100.0,5250000,7.71,26263552,79918889,120925118
2025-05-28T15:27:43,6216,4,100.0,5250000,7.71,26263552,79918889,120925118
2025-05-28T15:27:44,6216,4,100.0,5250000,7.71,26263552,79918889,120925118
2025-05-28T15:27:45,6216,4,100.0,5250000,7.71,26263552,79918889,120925118
2025-05-28T15:27:46,6216,4,100.0,5250000,7.71,26263552,79918889,120925118
2025-05-28T15:27:47,6216,4,100.0,5250000,7.71,26263552,79918889,120925118
2025-05-28T15:27:48,6216,4,100.0,5250000,7.71,26263552,79918889,120925118
2025-05-28T15:27:49,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:27:50,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:27:51,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:27:52,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:27:53,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:27:54,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:27:55,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:27:56,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:27:57,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:27:58,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:27:59,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:28:00,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:28:01,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:28:02,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:28:03,6231,4,100.0,5250000,7.72,26263552,80108136,121212866
2025-05-28T15:28:04,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:05,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:06,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:07,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:08,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:09,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:10,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:11,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:12,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:13,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:14,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:15,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:16,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:17,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:18,6246,4,100.0,5250000,7.74,26263552,80297500,121500677
2025-05-28T15:28:19,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
2025-05-28T15:28:20,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
2025-05-28T15:28:21,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
2025-05-28T15:28:22,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
2025-05-28T15:28:23,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
2025-05-28T15:28:24,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
2025-05-28T15:28:25,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
2025-05-28T15:28:26,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
2025-05-28T15:28:27,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
2025-05-28T15:28:28,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
2025-05-28T15:28:29,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
2025-05-28T15:28:30,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
2025-05-28T15:28:31,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
2025-05-28T15:28:32,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
2025-05-28T15:28:33,6261,4,100.0,5250000,7.75,26263552,80486852,121788525
