timestamp,timestamp.1,ops,success_rate,duration,cpu,memory,receive,transmit
2025-06-02 07:25:02,1748849102,,0.25,,,,,
2025-06-02 07:25:07,1748849107,1.0,0.5833333333333334,0.0,0.0,34422784.0,780449.0,983960.0
2025-06-02 07:25:12,1748849112,1.0,0.9166666666666665,0.0,0.0,34422784.0,780449.0,983960.0
2025-06-02 07:25:17,1748849117,1.0,1.0,0.0,0.0,34422784.0,780449.0,983960.0
2025-06-02 07:25:22,1748849122,1.0,1.0,0.0,0.0,34422784.0,944182.0,1195741.0
2025-06-02 07:25:27,1748849127,1.0,1.0,0.0,0.0,34422784.0,944182.0,1195741.0
2025-06-02 07:25:32,1748849132,1.0,1.0,0.0,0.0,34422784.0,944182.0,1195741.0
2025-06-02 07:25:37,1748849137,1.0,1.0,0.0,0.0,34422784.0,1146992.0,1501934.0
2025-06-02 07:25:42,1748849142,1.0,1.0,0.0,0.0,34422784.0,1146992.0,1501934.0
2025-06-02 07:25:47,1748849147,1.0,1.0,0.0,0.0,34422784.0,1146992.0,1501934.0
2025-06-02 07:25:52,1748849152,1.0,1.0,0.0,0.0,34422784.0,1330062.0,1788341.0
2025-06-02 07:25:57,1748849157,1.0,1.0,0.0,0.0,34422784.0,1330062.0,1788341.0
2025-06-02 07:26:02,1748849162,1.0,1.0,0.0,0.0,34422784.0,1330062.0,1788341.0
2025-06-02 07:26:07,1748849167,1.0,1.0,0.0,0.011235955056179787,34684928.0,1513185.0,2074855.0
2025-06-02 07:26:12,1748849172,1.0,1.0,0.0,0.011235955056179787,34684928.0,1513185.0,2074855.0
2025-06-02 07:26:17,1748849177,1.0,1.0,0.0,0.011235955056179787,34684928.0,1513185.0,2074855.0
2025-06-02 07:26:22,1748849182,1.0,1.0,0.0,0.0337078651685393,35790848.0,1872819.0,2529723.0
2025-06-02 07:26:27,1748849187,1.0,1.0,0.0,0.0337078651685393,35790848.0,1872819.0,2529723.0
2025-06-02 07:26:32,1748849192,1.0,1.0,0.0,0.0337078651685393,35790848.0,1872819.0,2529723.0
2025-06-02 07:26:37,1748849197,1.0,1.0,0.0,0.0337078651685393,36057088.0,2056662.0,2857868.0
2025-06-02 07:26:42,1748849202,1.0,1.0,0.0,0.0337078651685393,36057088.0,2056662.0,2857868.0
2025-06-02 07:26:47,1748849207,1.0,1.0,0.0,0.0337078651685393,36057088.0,2056662.0,2857868.0
2025-06-02 07:26:52,1748849212,1.0,1.0,0.0,0.0337078651685393,36057088.0,2239733.0,3144279.0
2025-06-02 07:26:57,1748849217,1.0,1.0,0.0,0.0337078651685393,36057088.0,2239733.0,3144279.0
2025-06-02 07:27:02,1748849222,1.0,1.0,0.0,0.0337078651685393,36057088.0,2239733.0,3144279.0
2025-06-02 07:27:07,1748849227,1.0,1.0,0.0,0.05617977528089887,36315136.0,2600904.0,3641071.0
2025-06-02 07:27:12,1748849232,1.0,1.0,0.0,0.05617977528089887,36315136.0,2600904.0,3641071.0
