timestamp,LSTM,GRU,ISST,AE,MLSTM,MMAE
2025-06-03 04:02:31+00:00,,,0.0,,,
2025-06-03 04:02:36+00:00,,,0.0,,,
2025-06-03 04:02:41+00:00,,,0.0,,,
2025-06-03 04:02:46+00:00,,,0.0,,,
2025-06-03 04:02:51+00:00,,,0.0,,,
2025-06-03 04:02:56+00:00,,,0.0,,,
2025-06-03 04:03:01+00:00,,,0.0,,,
2025-06-03 04:03:06+00:00,,,0.0,,,
2025-06-03 04:03:11+00:00,,,0.0,,,
2025-06-03 04:03:16+00:00,,,0.0,,,
2025-06-03 04:03:21+00:00,,,0.0,,,
2025-06-03 04:03:26+00:00,,,0.0,,,
2025-06-03 04:03:31+00:00,,,0.0,,,
2025-06-03 04:03:36+00:00,,,0.0,,,
2025-06-03 04:03:41+00:00,,,0.0,,,
2025-06-03 04:03:46+00:00,,,0.0,,,
2025-06-03 04:03:51+00:00,,,0.0,,,
2025-06-03 04:03:56+00:00,,,0.0,,,
2025-06-03 04:04:01+00:00,,,0.0,,,
2025-06-03 04:04:06+00:00,,,0.0,,,
2025-06-03 04:04:11+00:00,,,0.0,,,
2025-06-03 04:04:16+00:00,,,0.0,,,
2025-06-03 04:04:21+00:00,,,0.0,,,
2025-06-03 04:04:26+00:00,,,0.0,,,
2025-06-03 04:04:31+00:00,,,0.0,,,
2025-06-03 04:04:36+00:00,,,0.0,,,
2025-06-03 04:04:41+00:00,,,0.0,,,
2025-06-03 04:04:46+00:00,,,0.0,,,
2025-06-03 04:04:51+00:00,,,0.0,,,
2025-06-03 04:04:56+00:00,,,0.0,,,
2025-06-03 04:05:01+00:00,,,0.0,,,
2025-06-03 04:05:06+00:00,,,0.0,,,
2025-06-03 04:05:11+00:00,,,0.0,,,
2025-06-03 04:05:16+00:00,,,0.0,,,
2025-06-03 04:05:21+00:00,,,0.0,,,
2025-06-03 04:05:26+00:00,,,0.0,,,
2025-06-03 04:05:31+00:00,,,0.0,,,
2025-06-03 04:05:36+00:00,,,0.0,,,
2025-06-03 04:05:41+00:00,,,0.0,,,
2025-06-03 04:05:46+00:00,,,0.0,,,
2025-06-03 04:05:51+00:00,,,0.0,,,
2025-06-03 04:05:56+00:00,,,0.0,,,
2025-06-03 04:06:01+00:00,,,0.0,,,
2025-06-03 04:06:06+00:00,,,0.0,,,
2025-06-03 04:06:11+00:00,,,0.0,,,
2025-06-03 04:06:16+00:00,,,0.0,,,
2025-06-03 04:06:21+00:00,,,0.0,,,
2025-06-03 04:06:26+00:00,,,0.0,,,
2025-06-03 04:06:31+00:00,,,0.0,,,
2025-06-03 04:06:36+00:00,,,0.0,,,
2025-06-03 04:06:41+00:00,,,0.0,,,
2025-06-03 04:06:46+00:00,,,0.0,,,
2025-06-03 04:06:51+00:00,,,0.0,,,
2025-06-03 04:06:56+00:00,,,0.0,,,
2025-06-03 04:07:01+00:00,,,0.0,,,
2025-06-03 04:07:06+00:00,,,0.0,,,
2025-06-03 04:07:11+00:00,,,0.0,,,
2025-06-03 04:07:16+00:00,,,0.0,,,
2025-06-03 04:07:21+00:00,,,0.0,,,
2025-06-03 04:07:26+00:00,,,0.0,,,
2025-06-03 04:07:31+00:00,,,0.0,,,
2025-06-03 04:07:36+00:00,,,0.0,,,
2025-06-03 04:07:41+00:00,,,0.0,,,
2025-06-03 04:07:46+00:00,,,0.0,,,
2025-06-03 04:07:51+00:00,,,0.0,,,
2025-06-03 04:07:56+00:00,,,0.0,,,
2025-06-03 04:08:01+00:00,,,0.0,,,
2025-06-03 04:08:06+00:00,,,0.0,,,
2025-06-03 04:08:11+00:00,,,0.0,,,
2025-06-03 04:08:16+00:00,,,0.0,,,
2025-06-03 04:08:21+00:00,,,0.0,,,
2025-06-03 04:08:26+00:00,,,0.0,,,
2025-06-03 04:08:31+00:00,,,0.0,,,
2025-06-03 04:08:36+00:00,,,0.0,,,
2025-06-03 04:08:41+00:00,,,0.0,,,
2025-06-03 04:08:46+00:00,,,0.0,,,
2025-06-03 04:08:51+00:00,,,0.0,,,
2025-06-03 04:08:56+00:00,,,0.0,,,
2025-06-03 04:09:01+00:00,,,0.0,,,
2025-06-03 04:09:06+00:00,,,0.0,,,
2025-06-03 04:09:11+00:00,,,0.0,,,
2025-06-03 04:09:16+00:00,,,0.0,,,
2025-06-03 04:09:21+00:00,,,0.0,,,
2025-06-03 04:09:26+00:00,,,0.0,,,
2025-06-03 04:09:31+00:00,,,0.0,,,
2025-06-03 04:09:36+00:00,,,0.0,,,
2025-06-03 04:09:41+00:00,,,0.0,,,
2025-06-03 04:09:46+00:00,,,0.0,,,
2025-06-03 04:09:51+00:00,,,0.0,,,
2025-06-03 04:09:56+00:00,,,0.0,,,
2025-06-03 04:10:01+00:00,,,0.0,,,
2025-06-03 04:10:06+00:00,,,0.0,,,
2025-06-03 04:10:11+00:00,,,0.0,,,
2025-06-03 04:10:16+00:00,,,0.0,,,
2025-06-03 04:10:21+00:00,,,0.0,,,
2025-06-03 04:10:26+00:00,,,0.0,,,
2025-06-03 04:10:31+00:00,,,0.0,,,
2025-06-03 04:10:36+00:00,,,0.0,,,
2025-06-03 04:10:41+00:00,,,0.0,,,
2025-06-03 04:10:46+00:00,,,0.0,,,
2025-06-03 04:10:51+00:00,,,0.0,,,
2025-06-03 04:10:56+00:00,,,0.0,,,
2025-06-03 04:11:01+00:00,,,0.0,,,
2025-06-03 04:11:06+00:00,,,0.0,,,
2025-06-03 04:11:11+00:00,,,0.0,,,
2025-06-03 04:11:16+00:00,,,0.0,,,
2025-06-03 04:11:21+00:00,,,0.0,,,
2025-06-03 04:11:26+00:00,,,0.0,,,
2025-06-03 04:11:31+00:00,,,0.0,,,
2025-06-03 04:11:36+00:00,,,0.0,,,
2025-06-03 04:11:41+00:00,,,0.0,,,
2025-06-03 04:11:46+00:00,,,0.0,,,
2025-06-03 04:11:51+00:00,,,0.0,,,
2025-06-03 04:11:56+00:00,,,0.0,,,
2025-06-03 04:12:01+00:00,,,0.0,,,
2025-06-03 04:12:06+00:00,,,0.0,,,
2025-06-03 04:12:11+00:00,,,0.0,,,
2025-06-03 04:12:16+00:00,,,0.0,,,
2025-06-03 04:12:21+00:00,,,0.0,,,
2025-06-03 04:12:26+00:00,,,0.0,,,
2025-06-03 04:12:31+00:00,,,0.0,,,
2025-06-03 04:12:36+00:00,,,0.0,,,
2025-06-03 04:12:41+00:00,,,0.0,,,
2025-06-03 04:12:46+00:00,,,0.0,,,
2025-06-03 04:12:51+00:00,,,0.0,,,
2025-06-03 04:12:56+00:00,,,0.0,,,
2025-06-03 04:13:01+00:00,,,0.0,,,
2025-06-03 04:13:06+00:00,,,0.0,,,
2025-06-03 04:13:11+00:00,,,0.0,,,
2025-06-03 04:13:16+00:00,,,0.0,,,
2025-06-03 04:13:21+00:00,,,0.0,,,
2025-06-03 04:13:26+00:00,,,0.0,,,
2025-06-03 04:13:31+00:00,,,0.0,,,
2025-06-03 04:13:36+00:00,,,0.0,,,
2025-06-03 04:13:41+00:00,,,0.0,,,
2025-06-03 04:13:46+00:00,,,0.0,,,
2025-06-03 04:13:51+00:00,,,0.0,,,
2025-06-03 04:13:56+00:00,,,0.0,,,
2025-06-03 04:14:01+00:00,,,0.0,,,
2025-06-03 04:14:06+00:00,,,0.0,,,
2025-06-03 04:14:11+00:00,,,0.0,,,
2025-06-03 04:14:16+00:00,,,0.0,,,
2025-06-03 04:14:21+00:00,,,0.0,,,
2025-06-03 04:14:26+00:00,,,0.0,,,
2025-06-03 04:14:31+00:00,,,0.0,,,
2025-06-03 04:14:36+00:00,,,0.0,,,
2025-06-03 04:14:41+00:00,,,0.0,,,
2025-06-03 04:14:46+00:00,,,0.0,,,
2025-06-03 04:14:51+00:00,,,0.0,,,
2025-06-03 04:14:56+00:00,,,0.0,,,
2025-06-03 04:15:01+00:00,,,0.0,,,
2025-06-03 04:15:06+00:00,,,0.0,,,
2025-06-03 04:15:11+00:00,,,0.0,,,
2025-06-03 04:15:16+00:00,,,0.0,,,
2025-06-03 04:15:21+00:00,,,0.0,,,
2025-06-03 04:15:26+00:00,,,0.0,,,
2025-06-03 04:15:31+00:00,,,0.0,,,
2025-06-03 04:15:36+00:00,,,0.0,,,
2025-06-03 04:15:41+00:00,,,0.0,,,
2025-06-03 04:15:46+00:00,,,0.0,,,
2025-06-03 04:15:51+00:00,,,0.0,,,
2025-06-03 04:15:56+00:00,,,0.0,,,
2025-06-03 04:16:01+00:00,,,0.0,,,
2025-06-03 04:16:06+00:00,,,0.0,,,
2025-06-03 04:16:11+00:00,,,0.0,,,
2025-06-03 04:16:16+00:00,,,0.0,,,
2025-06-03 04:16:21+00:00,,,0.0,,,
2025-06-03 04:16:26+00:00,,,0.0,,,
2025-06-03 04:16:31+00:00,,,0.0,,,
2025-06-03 04:16:36+00:00,,,0.0,,,
2025-06-03 04:16:41+00:00,,,0.0,,,
2025-06-03 04:16:46+00:00,,,0.0,,,
2025-06-03 04:16:51+00:00,,,0.0,,,
2025-06-03 04:16:56+00:00,,,0.0,,,
2025-06-03 04:17:01+00:00,,,0.0,,,
2025-06-03 04:17:06+00:00,,,0.0,,,
2025-06-03 04:17:11+00:00,,,0.0,,,
2025-06-03 04:17:16+00:00,,,0.0,,,
2025-06-03 04:17:21+00:00,,,0.0,,,
2025-06-03 04:17:26+00:00,,,0.0,,,
2025-06-03 04:17:31+00:00,,,0.0,,,
2025-06-03 04:17:36+00:00,,,0.0,,,
2025-06-03 04:17:41+00:00,,,0.0,,,
2025-06-03 04:17:46+00:00,,,0.0,,,
2025-06-03 04:17:51+00:00,,,0.0,,,
2025-06-03 04:17:56+00:00,,,0.0,,,
2025-06-03 04:18:01+00:00,,,0.0,,,
2025-06-03 04:18:06+00:00,,,0.0,,,
2025-06-03 04:18:11+00:00,,,0.0,,,
2025-06-03 04:18:16+00:00,,,0.0,,,
2025-06-03 04:18:21+00:00,,,0.0,,,
2025-06-03 04:18:26+00:00,,,0.0,,,
2025-06-03 04:18:31+00:00,,,0.0,,,
2025-06-03 04:18:36+00:00,,,0.0,,,
2025-06-03 04:18:41+00:00,,,0.0,,,
2025-06-03 04:18:46+00:00,,,0.0,,,
2025-06-03 04:18:51+00:00,,,0.0,,,
2025-06-03 04:18:56+00:00,,,0.0,,,
2025-06-03 04:19:01+00:00,,,0.0,,,
2025-06-03 04:19:06+00:00,,,0.0,,,
2025-06-03 04:19:11+00:00,,,0.0,,,
2025-06-03 04:19:16+00:00,,,0.0,,,
2025-06-03 04:19:21+00:00,,,0.0,,,
2025-06-03 04:19:26+00:00,,,0.0,,,
2025-06-03 04:19:31+00:00,,,0.0,,,
2025-06-03 04:19:36+00:00,,,0.0,,,
2025-06-03 04:19:41+00:00,,,0.0,,,
2025-06-03 04:19:46+00:00,,,0.0,,,
2025-06-03 04:19:51+00:00,,,0.0,,,
2025-06-03 04:19:56+00:00,,,0.0,,,
2025-06-03 04:20:01+00:00,,,0.0,,,
2025-06-03 04:20:06+00:00,,,0.0,,,
2025-06-03 04:20:11+00:00,,,0.0,,,
2025-06-03 04:20:16+00:00,,,0.0,,,
2025-06-03 04:20:21+00:00,,,0.0,,,
2025-06-03 04:20:26+00:00,,,0.0,,,
2025-06-03 04:20:31+00:00,,,0.0,,,
2025-06-03 04:20:36+00:00,,,0.0,,,
2025-06-03 04:20:41+00:00,,,0.0,,,
2025-06-03 04:20:46+00:00,,,0.0,,,
2025-06-03 04:20:51+00:00,,,0.0,,,
2025-06-03 04:20:56+00:00,,,0.0,,,
2025-06-03 04:21:01+00:00,,,0.0,,,
2025-06-03 04:21:06+00:00,,,0.0,,,
2025-06-03 04:21:11+00:00,,,0.0,,,
2025-06-03 04:21:16+00:00,,,0.0,,,
2025-06-03 04:21:21+00:00,,,0.0,,,
2025-06-03 04:21:26+00:00,,,0.0,,,
2025-06-03 04:21:31+00:00,,,0.0,,,
2025-06-03 04:21:36+00:00,,,0.0,,,
2025-06-03 04:21:41+00:00,,,0.0,,,
2025-06-03 04:21:46+00:00,,,0.0,,,
2025-06-03 04:21:51+00:00,,,0.0,,,
2025-06-03 04:21:56+00:00,,,0.0,,,
2025-06-03 04:22:01+00:00,,,0.0,,,
2025-06-03 04:22:06+00:00,,,0.0,,,
2025-06-03 04:22:11+00:00,,,0.0,,,
2025-06-03 04:22:16+00:00,,,0.0,,,
2025-06-03 04:22:21+00:00,,,0.0,,,
2025-06-03 04:22:26+00:00,,,0.0,,,
2025-06-03 04:22:31+00:00,,,0.0,,,
2025-06-03 04:22:36+00:00,,,0.0,,,
2025-06-03 04:22:41+00:00,,,0.0,,,
2025-06-03 04:22:46+00:00,,,0.0,,,
2025-06-03 04:22:51+00:00,,,0.0,,,
2025-06-03 04:22:56+00:00,,,0.0,,,
