timestamp,ops,success_rate,duration,cpu,memory,receive,transmit
2025-06-03T01:48:59Z,1,100.0,0,0.19,36200448,864721,1328160
2025-06-03T01:49:04Z,1,100.0,0,0.19,36200448,864721,1328160
2025-06-03T01:49:09Z,1,100.0,0,0.19,36200448,864721,1328160
2025-06-03T01:49:14Z,1,100.0,0,0.19,36200448,1040884,1600771
2025-06-03T01:49:19Z,1,100.0,0,0.19,36200448,1040884,1600771
2025-06-03T01:49:24Z,1,100.0,0,0.19,36200448,1040884,1600771
2025-06-03T01:49:29Z,1,100.0,0,0.19,36491264,1216766,1873220
2025-06-03T01:49:34Z,1,100.0,0,0.19,36491264,1216766,1873220
2025-06-03T01:49:39Z,1,100.0,0,0.19,36491264,1216766,1873220
2025-06-03T01:49:44Z,1,100.0,0,0.2,36474880,1392999,2145944
2025-06-03T01:49:49Z,1,100.0,0,0.2,36474880,1392999,2145944
2025-06-03T01:49:54Z,1,100.0,0,0.2,36474880,1392999,2145944
2025-06-03T01:49:59Z,1,100.0,0,0.2,36474880,1568900,2418424
2025-06-03T01:50:04Z,1,100.0,0,0.2,36474880,1568900,2418424
2025-06-03T01:50:09Z,1,100.0,0,0.2,36474880,1568900,2418424
2025-06-03T01:50:14Z,,83.33333333333334,,,,,
2025-06-03T01:50:19Z,,75.0,,,,,
2025-06-03T01:50:24Z,1,100.0,0,0.56,37076992,487677,675621
2025-06-03T01:50:29Z,1,100.0,0,0.56,37076992,487677,675621
2025-06-03T01:50:34Z,1,100.0,0,0.56,37076992,487677,675621
2025-06-03T01:50:39Z,1,100.0,0,0.57,37306368,685755,1051409
2025-06-03T01:50:44Z,1,100.0,0,0.57,37306368,685755,1051409
2025-06-03T01:50:49Z,1,100.0,0,0.57,37306368,685755,1051409
2025-06-03T01:50:54Z,1,100.0,0,0.59,38039552,861804,1324144
2025-06-03T01:50:59Z,1,100.0,0,0.59,38039552,861804,1324144
2025-06-03T01:51:04Z,1,100.0,0,0.59,38039552,861804,1324144
2025-06-03T01:51:09Z,1,100.0,0,0.59,38039552,1037833,1596893
2025-06-03T01:51:14Z,1,100.0,0,0.59,38039552,1037833,1596893
2025-06-03T01:51:19Z,1,100.0,0,0.59,38039552,1037833,1596893
2025-06-03T01:51:24Z,1,100.0,0,0.59,38039552,1213700,1869487
2025-06-03T01:51:29Z,1,100.0,0,0.59,38039552,1213700,1869487
2025-06-03T01:51:34Z,1,100.0,0,0.59,38039552,1213700,1869487
2025-06-03T01:51:39Z,1,100.0,0,0.59,37335040,1389670,2142150
2025-06-03T01:51:44Z,1,100.0,0,0.59,37335040,1389670,2142150
2025-06-03T01:51:49Z,1,100.0,0,0.59,37335040,1389670,2142150
2025-06-03T01:51:54Z,1,100.0,0,0.6,37277696,1565701,2414902
2025-06-03T01:51:59Z,1,100.0,0,0.6,37277696,1565701,2414902
2025-06-03T01:52:04Z,1,100.0,0,0.6,37277696,1565701,2414902
2025-06-03T01:52:09Z,,58.333333333333336,,,,,
2025-06-03T01:52:14Z,,41.66666666666667,,,,,
2025-06-03T01:52:19Z,1,66.66666666666666,0,0.89,37855232,391354,497301
2025-06-03T01:52:24Z,1,91.66666666666666,0,0.89,37855232,391354,497301
2025-06-03T01:52:29Z,1,100.0,0,0.89,37855232,391354,497301
2025-06-03T01:52:34Z,1,100.0,0,0.9,37855232,549545,737611
2025-06-03T01:52:39Z,1,100.0,0,0.9,37855232,549545,737611
2025-06-03T01:52:44Z,1,100.0,0,0.9,37855232,549545,737611
2025-06-03T01:52:49Z,1,100.0,0,0.9,37855232,746101,1071517
2025-06-03T01:52:54Z,1,100.0,0,0.9,37855232,746101,1071517
2025-06-03T01:52:59Z,1,100.0,0,0.9,37855232,746101,1071517
2025-06-03T01:53:04Z,1,100.0,0,0.91,38076416,921956,1344104
2025-06-03T01:53:09Z,1,100.0,0,0.91,38076416,921956,1344104
2025-06-03T01:53:14Z,1,100.0,0,0.91,38076416,921956,1344104
2025-06-03T01:53:19Z,1,100.0,0,0.91,38076416,1098017,1616873
2025-06-03T01:53:24Z,1,100.0,0,0.91,38076416,1098017,1616873
2025-06-03T01:53:29Z,1,100.0,0,0.91,38076416,1098017,1616873
2025-06-03T01:53:34Z,1,100.0,0,0.91,38072320,1273795,1889421
2025-06-03T01:53:39Z,1,100.0,0,0.91,38072320,1273795,1889421
2025-06-03T01:53:44Z,1,100.0,0,0.91,38072320,1273795,1889421
2025-06-03T01:53:49Z,1,100.0,0,0.92,38072320,1449966,2162342
2025-06-03T01:53:54Z,1,100.0,0,0.92,38072320,1449966,2162342
