<<<<<<< HEAD
timestamp,timestamp,ops,success_rate,duration,cpu,memory,receive,transmit
2025-05-31 12:19:29+00:00,1748693969,1.0,100.0,0.0,0.18,37007360.0,376027.0,465998.0
2025-05-31 12:19:31+00:00,1748693971,1.0,100.0,0.0,0.18,37007360.0,376027.0,465998.0
2025-05-31 12:19:33+00:00,1748693973,1.0,100.0,0.0,0.18,37007360.0,376027.0,465998.0
2025-05-31 12:19:35+00:00,1748693975,1.0,100.0,0.0,0.18,37007360.0,376027.0,465998.0
2025-05-31 12:19:37+00:00,1748693977,1.0,100.0,0.0,0.18,37007360.0,376027.0,465998.0
2025-05-31 12:19:39+00:00,1748693979,1.0,100.0,0.0,0.18,37007360.0,376027.0,465998.0
2025-05-31 12:19:41+00:00,1748693981,1.0,100.0,0.0,0.18,37007360.0,376027.0,465998.0
2025-05-31 12:19:43+00:00,1748693983,1.0,100.0,0.0,0.21,39104512.0,1649654.0,1823509.0
2025-05-31 12:19:45+00:00,1748693985,1.0,100.0,0.0,0.21,39104512.0,1649654.0,1823509.0
2025-05-31 12:19:47+00:00,1748693987,1.0,100.0,0.0,0.21,39104512.0,1649654.0,1823509.0
2025-05-31 12:19:49+00:00,1748693989,1.0,100.0,0.0,0.21,39104512.0,1649654.0,1823509.0
2025-05-31 12:19:51+00:00,1748693991,1.0,100.0,0.0,0.21,39104512.0,1649654.0,1823509.0
2025-05-31 12:19:53+00:00,1748693993,1.0,100.0,0.0,0.21,39104512.0,1649654.0,1823509.0
2025-05-31 12:19:55+00:00,1748693995,1.0,100.0,0.0,0.21,39104512.0,1649654.0,1823509.0
2025-05-31 12:19:57+00:00,1748693997,1.0,100.0,0.0,0.21,39104512.0,1649654.0,1823509.0
2025-05-31 12:19:59+00:00,1748693999,1.0,100.0,0.0,0.21,39104512.0,4191456.0,5278500.0
2025-05-31 12:20:01+00:00,1748694001,1.0,100.0,0.0,0.21,39104512.0,4191456.0,5278500.0
2025-05-31 12:20:03+00:00,1748694003,1.0,100.0,0.0,0.21,39104512.0,4191456.0,5278500.0
2025-05-31 12:20:05+00:00,1748694005,1.0,100.0,0.0,0.21,39104512.0,4191456.0,5278500.0
2025-05-31 12:20:07+00:00,1748694007,1.0,100.0,0.0,0.21,39104512.0,4191456.0,5278500.0
2025-05-31 12:20:09+00:00,1748694009,1.0,100.0,0.0,0.21,39104512.0,4191456.0,5278500.0
2025-05-31 12:20:11+00:00,1748694011,1.0,100.0,0.0,0.21,39104512.0,4191456.0,5278500.0
2025-05-31 12:20:13+00:00,1748694013,1.0,100.0,0.0,0.22,39104512.0,6137486.0,8172609.0
2025-05-31 12:20:15+00:00,1748694015,1.0,100.0,0.0,0.22,39104512.0,6137486.0,8172609.0
2025-05-31 12:20:17+00:00,1748694017,1.0,100.0,0.0,0.22,39104512.0,6137486.0,8172609.0
2025-05-31 12:20:19+00:00,1748694019,1.0,100.0,0.0,0.22,39104512.0,6137486.0,8172609.0
2025-05-31 12:20:21+00:00,1748694021,1.0,100.0,0.0,0.22,39104512.0,6137486.0,8172609.0
2025-05-31 12:20:23+00:00,1748694023,1.0,100.0,0.0,0.22,39104512.0,6137486.0,8172609.0
2025-05-31 12:20:25+00:00,1748694025,1.0,100.0,0.0,0.22,39104512.0,6137486.0,8172609.0
2025-05-31 12:20:27+00:00,1748694027,1.0,100.0,0.0,0.22,39104512.0,6137486.0,8172609.0
2025-05-31 12:20:29+00:00,1748694029,1.0,100.0,0.0,0.22,39026688.0,8171304.0,11131960.0
2025-05-31 12:20:31+00:00,1748694031,1.0,100.0,0.0,0.22,39026688.0,8171304.0,11131960.0
2025-05-31 12:20:33+00:00,1748694033,1.0,100.0,0.0,0.22,39026688.0,8171304.0,11131960.0
2025-05-31 12:20:35+00:00,1748694035,1.0,100.0,0.0,0.22,39026688.0,8171304.0,11131960.0
2025-05-31 12:20:37+00:00,1748694037,1.0,100.0,0.0,0.22,39026688.0,8171304.0,11131960.0
2025-05-31 12:20:39+00:00,1748694039,1.0,100.0,0.0,0.22,39026688.0,8171304.0,11131960.0
2025-05-31 12:20:41+00:00,1748694041,1.0,100.0,0.0,0.22,39026688.0,8171304.0,11131960.0
2025-05-31 12:20:43+00:00,1748694043,1.0,100.0,0.0,0.24,39026688.0,10428143.0,14487350.0
2025-05-31 12:20:45+00:00,1748694045,1.0,100.0,0.0,0.24,39026688.0,10428143.0,14487350.0
2025-05-31 12:20:47+00:00,1748694047,1.0,100.0,0.0,0.24,39026688.0,10428143.0,14487350.0
2025-05-31 12:20:49+00:00,1748694049,1.0,100.0,0.0,0.24,39026688.0,10428143.0,14487350.0
2025-05-31 12:20:51+00:00,1748694051,1.0,100.0,0.0,0.24,39026688.0,10428143.0,14487350.0
2025-05-31 12:20:53+00:00,1748694053,1.0,100.0,0.0,0.24,39026688.0,10428143.0,14487350.0
2025-05-31 12:20:55+00:00,1748694055,1.0,100.0,0.0,0.24,39026688.0,10428143.0,14487350.0
2025-05-31 12:20:57+00:00,1748694057,1.0,100.0,0.0,0.24,39026688.0,10428143.0,14487350.0
2025-05-31 12:20:59+00:00,1748694059,1.0,100.0,0.0,0.24,39026688.0,12590741.0,17697487.0
2025-05-31 12:21:01+00:00,1748694061,1.0,100.0,0.0,0.24,39026688.0,12590741.0,17697487.0
2025-05-31 12:21:03+00:00,1748694063,1.0,100.0,0.0,0.24,39026688.0,12590741.0,17697487.0
2025-05-31 12:21:05+00:00,1748694065,1.0,100.0,0.0,0.24,39026688.0,12590741.0,17697487.0
2025-05-31 12:21:07+00:00,1748694067,1.0,100.0,0.0,0.24,39026688.0,12590741.0,17697487.0
2025-05-31 12:21:09+00:00,1748694069,1.0,100.0,0.0,0.24,39026688.0,12590741.0,17697487.0
2025-05-31 12:21:11+00:00,1748694071,1.0,100.0,0.0,0.24,39026688.0,12590741.0,17697487.0
2025-05-31 12:21:13+00:00,1748694073,1.0,100.0,0.0,0.24,39026688.0,14821999.0,21009845.0
2025-05-31 12:21:15+00:00,1748694075,1.0,100.0,0.0,0.24,39026688.0,14821999.0,21009845.0
2025-05-31 12:21:17+00:00,1748694077,1.0,100.0,0.0,0.24,39026688.0,14821999.0,21009845.0
2025-05-31 12:21:19+00:00,1748694079,1.0,100.0,0.0,0.24,39026688.0,14821999.0,21009845.0
2025-05-31 12:21:21+00:00,1748694081,1.0,100.0,0.0,0.24,39026688.0,14821999.0,21009845.0
2025-05-31 12:21:23+00:00,1748694083,1.0,100.0,0.0,0.24,39026688.0,14821999.0,21009845.0
2025-05-31 12:21:25+00:00,1748694085,1.0,100.0,0.0,0.24,39026688.0,14821999.0,21009845.0
2025-05-31 12:21:27+00:00,1748694087,1.0,100.0,0.0,0.24,39026688.0,14821999.0,21009845.0
2025-05-31 12:21:29+00:00,1748694089,1.0,100.0,0.0,0.25,39186432.0,16938659.0,24139073.0
2025-05-31 12:21:31+00:00,1748694091,1.0,100.0,0.0,0.25,39186432.0,16938659.0,24139073.0
2025-05-31 12:21:33+00:00,1748694093,1.0,100.0,0.0,0.25,39186432.0,16938659.0,24139073.0
2025-05-31 12:21:35+00:00,1748694095,1.0,100.0,0.0,0.25,39186432.0,16938659.0,24139073.0
2025-05-31 12:21:37+00:00,1748694097,1.0,100.0,0.0,0.25,39186432.0,16938659.0,24139073.0
