timestamp,LSTM,GRU,ISST,AE,MLSTM,MMAE
2025-05-30 14:37:30+00:00,,,0.0,,,
2025-05-30 14:37:32+00:00,,,0.0,,,
2025-05-30 14:37:34+00:00,,,0.0,,,
2025-05-30 14:37:36+00:00,,,0.0,,,
2025-05-30 14:37:38+00:00,,,0.0,,,
2025-05-30 14:37:40+00:00,,,0.0,,,
2025-05-30 14:37:42+00:00,,,0.0,,,
2025-05-30 14:37:44+00:00,,,0.0,,,
2025-05-30 14:37:46+00:00,,,0.0,,,
2025-05-30 14:37:48+00:00,,,0.0,,,
2025-05-30 14:37:50+00:00,0.11568918824195862,0.13914461433887482,0.0,1.8645598888397217,0.10810437798500061,
2025-05-30 14:37:52+00:00,0.11596368998289108,0.13943596184253693,0.0,1.86167311668396,0.10832739621400833,
2025-05-30 14:37:54+00:00,0.11775422096252441,0.13928630948066711,0.0,1.8587901592254639,0.10980752110481262,
2025-05-30 14:37:56+00:00,0.1186835989356041,0.14143088459968567,0.0,1.8538916110992432,0.11015716195106506,
2025-05-30 14:37:58+00:00,0.11932496726512909,0.14258554577827454,0.0,1.8489993810653687,0.1104971170425415,
2025-05-30 14:38:00+00:00,0.11980008333921432,0.14327846467494965,0.0,1.8441126346588135,0.1107872948050499,1.9811608791351318
2025-05-30 14:38:02+00:00,0.12016995251178741,0.14374099671840668,0.0,1.8412927389144897,0.11104560643434525,1.9775607585906982
2025-05-30 14:38:04+00:00,0.12048330157995224,0.14409317076206207,0.0,1.8384771347045898,0.11128408461809158,1.9739890098571777
2025-05-30 14:38:06+00:00,0.12076161056756973,0.1443871557712555,0.0,1.8356653451919556,0.11151067167520523,1.9704171419143677
2025-05-30 14:38:08+00:00,0.12101741135120392,0.1446501910686493,0.0,1.8328571319580078,0.11173024028539658,1.9668116569519043
2025-05-30 14:38:10+00:00,0.12337638437747955,0.14545561373233795,0.0,1.8300529718399048,0.11367297172546387,1.963159441947937
2025-05-30 14:38:12+00:00,0.12392817437648773,0.14644047617912292,0.0,1.82613205909729,0.11388286203145981,1.9601378440856934
2025-05-30 14:38:14+00:00,0.1243472769856453,0.14701887965202332,0.0,1.8222150802612305,0.11409419029951096,1.9571784734725952
2025-05-30 14:38:16+00:00,0.12467651814222336,0.14740514755249023,0.0,1.8203039169311523,0.11430808156728745,1.954221487045288
2025-05-30 14:38:18+00:00,0.12496326863765717,0.14770711958408356,0.0,1.8183956146240234,0.11452388763427734,1.9512150287628174
2025-05-30 14:38:20+00:00,0.1252252608537674,0.1479693502187729,0.0,1.816489815711975,0.1147415041923523,1.948195219039917
2025-05-30 14:38:22+00:00,0.12547247111797333,0.1482129544019699,0.0,1.8145869970321655,0.11496108025312424,1.945208191871643
