timestamp,ops,success_rate,duration,cpu,memory,receive,transmit
2025-05-30T05:15:25Z,5,100.0,7200000,2.28,37285888,103924173,159611581
2025-05-30T05:15:30Z,5,100.0,7200000,2.29,37285888,104141065,159944791
2025-05-30T05:15:35Z,5,100.0,7200000,2.29,37285888,104141065,159944791
2025-05-30T05:15:40Z,5,100.0,7200000,2.29,37285888,104141065,159944791
2025-05-30T05:15:45Z,5,100.0,7200000,2.29,37285888,104358087,160278184
2025-05-30T05:15:50Z,5,100.0,7200000,2.29,37285888,104358087,160278184
2025-05-30T05:15:55Z,5,100.0,7200000,2.29,37285888,104358087,160278184
2025-05-30T05:16:00Z,5,100.0,7200000,2.29,37285888,104574927,160611343
2025-05-30T05:16:05Z,5,100.0,7200000,2.29,37285888,104574927,160611343
2025-05-30T05:16:10Z,5,100.0,7200000,2.29,37285888,104574927,160611343
2025-05-30T05:16:15Z,5,100.0,7200000,2.3,37285888,104793534,160946331
2025-05-30T05:16:20Z,5,100.0,7200000,2.3,37285888,104793534,160946331
2025-05-30T05:16:25Z,5,100.0,7200000,2.3,37285888,104793534,160946331
2025-05-30T05:16:30Z,5,100.0,7200000,2.3,37285888,105010478,161279598
2025-05-30T05:16:35Z,5,100.0,7200000,2.3,37285888,105010478,161279598
2025-05-30T05:16:40Z,5,100.0,7200000,2.3,37285888,105010478,161279598
2025-05-30T05:16:45Z,5,100.0,7200000,2.3,37285888,105227604,161613038
2025-05-30T05:16:50Z,5,100.0,7200000,2.3,37285888,105227604,161613038
2025-05-30T05:16:55Z,5,100.0,7200000,2.3,37285888,105227604,161613038
2025-05-30T05:17:00Z,5,100.0,7200000,2.3,37285888,105444496,161946252
2025-05-30T05:17:05Z,5,100.0,7200000,2.3,37285888,105444496,161946252
2025-05-30T05:17:10Z,5,100.0,7200000,2.3,37285888,105444496,161946252
2025-05-30T05:17:15Z,5,100.0,7200000,2.31,35897344,105663194,162281384
2025-05-30T05:17:20Z,5,100.0,7200000,2.31,35897344,105663194,162281384
2025-05-30T05:17:25Z,5,100.0,7200000,2.31,35897344,105663194,162281384
2025-05-30T05:17:30Z,5,100.0,7200000,2.31,35897344,105880034,162614542
2025-05-30T05:17:35Z,5,100.0,7200000,2.31,35897344,105880034,162614542
2025-05-30T05:17:40Z,5,100.0,7200000,2.31,35897344,105880034,162614542
2025-05-30T05:17:45Z,5,100.0,7200000,2.32,35897344,106096913,162947739
2025-05-30T05:17:50Z,5,100.0,7200000,2.32,35897344,106096913,162947739
2025-05-30T05:17:55Z,5,100.0,7200000,2.32,35897344,106096913,162947739
2025-05-30T05:18:00Z,5,100.0,7200000,2.32,35897344,106313701,163280844
2025-05-30T05:18:05Z,5,100.0,7200000,2.32,35897344,106313701,163280844
2025-05-30T05:18:10Z,5,100.0,7200000,2.32,35897344,106313701,163280844
2025-05-30T05:18:15Z,5,100.0,7200000,2.32,35897344,106532308,163615828
2025-05-30T05:18:20Z,5,100.0,7200000,2.32,35897344,106532308,163615828
2025-05-30T05:18:25Z,5,100.0,7200000,2.32,35897344,106532308,163615828
